time,tavg,tmin,tmax,prcp,snow
1956-03-10,-24.2,-26.7,-21.7,0.0,0.0
1956-03-11,-21.6,-25.0,-18.3,0.0,0.0
1956-03-12,-18.0,-23.9,-12.2,0.0,0.0
1956-03-13,-17.5,-23.3,-11.7,0.0,0.0
1956-03-14,-16.7,-21.7,-11.7,3.3,0.0
1956-03-15,-14.2,-18.3,-10.0,0.0,0.0
1956-03-16,-16.7,-20.6,-12.8,1.0,0.0
1956-03-17,-18.6,-21.1,-16.1,0.0,0.0
1956-03-18,-18.6,-21.7,-15.6,0.0,0.0
1956-03-19,-19.4,-23.3,-15.6,0.0,0.0
1956-03-20,-20.8,-23.3,-18.3,0.0,0.0
1956-03-21,-16.9,-19.4,-14.4,0.0,0.0
1956-03-22,-13.1,-17.2,-8.9,0.0,0.0
1956-03-23,-9.7,-13.3,-6.1,2.8,0.0
1956-03-24,-6.9,-10.6,-3.3,2.0,0.0
1956-03-25,-14.1,-18.9,-9.4,0.0,0.0
1956-03-26,-11.1,-16.7,-5.6,0.0,0.0
1956-03-27,-13.3,-17.2,-9.4,2.3,2.0
1956-03-28,-15.2,-19.4,-11.1,0.0,0.0
1956-03-29,-19.2,-22.8,-15.6,0.0,0.0
1956-03-30,-21.9,-26.7,-17.2,0.0,2.0
1956-03-31,-23.1,-28.3,-17.8,0.0,0.0
1956-04-01,-20.0,-23.3,-16.7,0.0,0.0
1956-04-02,-26.4,-31.7,-21.1,0.0,0.0
1956-04-03,-24.4,-26.7,-22.2,0.0,0.0
1956-04-04,-25.2,-29.4,-21.1,0.0,0.0
1956-04-05,-21.9,-25.0,-18.9,0.0,0.0
1956-04-06,-25.2,-29.4,-21.1,0.0,0.0
1956-04-07,-25.0,-28.3,-21.7,0.0,0.0
1956-04-08,-25.0,-29.4,-20.6,0.0,0.0
1956-04-09,-25.0,-30.0,-20.0,0.0,0.0
1956-04-10,-23.1,-26.1,-20.0,0.0,0.0
