time,tavg,tmin,tmax,prcp,snow
1969-01-01,1.1,-1.1,3.3,0.3,
1969-01-02,-1.9,-5.0,1.1,0.0,
1969-01-03,-3.6,-6.1,-1.1,0.0,
1969-01-04,-4.7,-8.3,-1.1,0.0,
1969-01-05,-3.1,-4.4,-1.7,0.0,
1969-01-06,-6.4,-8.9,-3.9,0.0,
1969-01-07,-2.2,-5.6,1.1,0.0,
1969-01-08,-3.1,-5.6,-0.6,0.0,
1969-01-09,-5.8,-7.8,-3.9,0.0,
1969-01-10,-2.5,-3.9,-1.1,0.0,
1969-01-11,-2.5,-5.6,0.6,0.0,
1969-01-12,0.3,-3.3,3.9,0.0,
1969-01-13,-0.6,-2.2,1.1,0.0,
1969-01-14,-1.7,-4.4,1.1,0.0,
1969-01-15,-2.5,-6.1,1.1,0.0,
1969-01-16,-0.8,-2.8,1.1,0.0,
1969-01-17,-0.8,-2.8,1.1,0.0,
1969-01-18,-2.2,-5.0,0.6,0.0,
1969-01-19,-3.4,-5.0,-1.7,0.0,
1969-01-20,-4.2,-6.1,-2.2,0.0,
1969-01-21,-3.9,-6.1,-1.7,11.4,
1969-01-22,1.1,-2.2,4.4,1.8,
1969-01-23,-0.6,-2.2,1.1,0.0,
1969-01-24,-0.8,-2.8,1.1,0.0,
1969-01-25,-2.5,-6.7,1.7,0.0,
1969-01-26,-5.3,-6.7,-3.9,0.0,
1969-01-27,-5.2,-7.2,-3.3,0.0,
1969-01-28,-3.6,-5.0,-2.2,0.0,
1969-01-29,-2.8,-4.4,-1.1,0.0,
1969-01-30,-2.8,-4.4,-1.1,0.0,
1969-01-31,-2.2,-3.9,-0.6,0.0,
1969-02-01,-5.8,-8.9,-2.8,0.0,
1969-02-02,-7.5,-9.4,-5.6,5.1,
1969-02-03,-5.8,-7.8,-3.9,0.5,
1969-02-04,-7.0,-8.9,-5.0,0.0,
1969-02-05,-7.5,-9.4,-5.6,0.0,
1969-02-06,-9.2,-11.7,-6.7,0.0,
1969-02-07,-8.9,-10.6,-7.2,0.0,
1969-02-08,-7.2,-8.9,-5.6,0.0,
1969-02-09,-5.5,-7.8,-3.3,0.0,
1969-02-10,-4.4,-6.1,-2.8,0.0,
1969-02-11,-5.0,-6.1,-3.9,0.0,
1969-02-12,-4.2,-5.0,-3.3,4.8,
1969-02-13,-3.9,-5.6,-2.2,7.1,
