datum,temperatura,leto,mesec
2008-03-01,10.1,2008,3
2008-03-02,9.9,2008,3
2008-03-03,11.4,2008,3
2008-03-04,8.2,2008,3
2008-03-05,5.5,2008,3
2008-03-06,3.8,2008,3
2008-03-07,5.6,2008,3
2008-03-08,6.6,2008,3
2008-03-09,7.5,2008,3
2008-03-10,9.3,2008,3
2008-03-11,9.0,2008,3
2008-03-12,8.6,2008,3
2008-03-13,10.7,2008,3
2008-03-14,10.0,2008,3
2008-03-15,11.1,2008,3
2008-03-16,11.2,2008,3
2008-03-17,10.6,2008,3
2008-03-18,8.2,2008,3
2008-03-19,7.0,2008,3
2008-03-20,6.7,2008,3
2008-03-21,6.9,2008,3
2008-03-22,7.9,2008,3
2008-03-23,6.8,2008,3
2008-03-24,5.3,2008,3
2008-03-25,5.0,2008,3
2008-03-26,6.1,2008,3
2008-03-27,8.3,2008,3
2008-03-28,9.3,2008,3
2008-03-29,9.8,2008,3
2008-03-30,10.6,2008,3
2008-03-31,10.9,2008,3
