datum,temperatura,leto,mesec
2001-11-01,13.4,2001,11
2001-11-02,9.8,2001,11
2001-11-03,8.1,2001,11
2001-11-04,8.7,2001,11
2001-11-05,10.2,2001,11
2001-11-06,10.0,2001,11
2001-11-07,8.2,2001,11
2001-11-08,10.6,2001,11
2001-11-09,7.2,2001,11
2001-11-10,4.9,2001,11
2001-11-11,6.5,2001,11
2001-11-12,8.6,2001,11
2001-11-13,8.0,2001,11
2001-11-14,6.9,2001,11
2001-11-15,4.6,2001,11
2001-11-16,3.6,2001,11
2001-11-17,5.1,2001,11
2001-11-18,4.7,2001,11
2001-11-19,6.1,2001,11
2001-11-20,5.6,2001,11
2001-11-21,4.6,2001,11
2001-11-22,5.1,2001,11
2001-11-23,5.4,2001,11
2001-11-24,3.4,2001,11
2001-11-25,3.4,2001,11
2001-11-26,4.2,2001,11
2001-11-27,6.2,2001,11
2001-11-28,7.0,2001,11
2001-11-29,6.3,2001,11
2001-11-30,6.5,2001,11
