datum,temperatura,leto,mesec
2014-04-01,12.3,2014,4
2014-04-02,11.2,2014,4
2014-04-03,10.7,2014,4
2014-04-04,12.5,2014,4
2014-04-05,12.2,2014,4
2014-04-06,12.3,2014,4
2014-04-07,13.6,2014,4
2014-04-08,14.4,2014,4
2014-04-09,11.8,2014,4
2014-04-10,10.5,2014,4
2014-04-11,8.3,2014,4
2014-04-12,11.2,2014,4
2014-04-13,10.8,2014,4
2014-04-14,11.1,2014,4
2014-04-15,7.7,2014,4
2014-04-16,7.8,2014,4
2014-04-17,8.1,2014,4
2014-04-18,10.9,2014,4
2014-04-19,12.3,2014,4
2014-04-20,10.5,2014,4
2014-04-21,11.3,2014,4
2014-04-22,13.2,2014,4
2014-04-23,13.1,2014,4
2014-04-24,13.9,2014,4
2014-04-25,13.8,2014,4
2014-04-26,14.1,2014,4
2014-04-27,13.4,2014,4
2014-04-28,13.0,2014,4
2014-04-29,13.2,2014,4
2014-04-30,14.0,2014,4
