datum,temperatura,leto,mesec
2014-09-01,13.5,2014,9
2014-09-02,12.7,2014,9
2014-09-03,15.9,2014,9
2014-09-04,17.5,2014,9
2014-09-05,18.5,2014,9
2014-09-06,16.4,2014,9
2014-09-07,16.7,2014,9
2014-09-08,18.1,2014,9
2014-09-09,18.5,2014,9
2014-09-10,16.3,2014,9
2014-09-11,14.2,2014,9
2014-09-12,14.0,2014,9
2014-09-13,13.9,2014,9
2014-09-14,14.4,2014,9
2014-09-15,15.5,2014,9
2014-09-16,15.6,2014,9
2014-09-17,15.5,2014,9
2014-09-18,15.3,2014,9
2014-09-19,15.8,2014,9
2014-09-20,17.5,2014,9
2014-09-21,18.1,2014,9
2014-09-22,15.6,2014,9
2014-09-23,12.1,2014,9
2014-09-24,12.9,2014,9
2014-09-25,11.9,2014,9
2014-09-26,12.4,2014,9
2014-09-27,14.7,2014,9
2014-09-28,14.9,2014,9
2014-09-29,14.1,2014,9
2014-09-30,15.7,2014,9
