datum,temperatura,leto,mesec
2014-01-01,4.0,2014,1
2014-01-02,2.7,2014,1
2014-01-03,5.5,2014,1
2014-01-04,6.6,2014,1
2014-01-05,9.1,2014,1
2014-01-06,6.8,2014,1
2014-01-07,6.2,2014,1
2014-01-08,5.6,2014,1
2014-01-09,5.0,2014,1
2014-01-10,6.4,2014,1
2014-01-11,7.0,2014,1
2014-01-12,7.2,2014,1
2014-01-13,4.3,2014,1
2014-01-14,5.7,2014,1
2014-01-15,5.7,2014,1
2014-01-16,4.8,2014,1
2014-01-17,7.1,2014,1
2014-01-18,8.2,2014,1
2014-01-19,6.8,2014,1
2014-01-20,8.0,2014,1
2014-01-21,6.3,2014,1
2014-01-22,5.1,2014,1
2014-01-23,5.4,2014,1
2014-01-24,1.8,2014,1
2014-01-25,-1.2,2014,1
2014-01-26,-3.2,2014,1
2014-01-27,-1.0,2014,1
2014-01-28,-1.9,2014,1
2014-01-29,-2.4,2014,1
2014-01-30,-2.4,2014,1
2014-01-31,-0.7,2014,1
