datum,temperatura,leto,mesec
2014-06-01,14.2,2014,6
2014-06-02,15.6,2014,6
2014-06-03,16.0,2014,6
2014-06-04,15.6,2014,6
2014-06-05,15.7,2014,6
2014-06-06,17.8,2014,6
2014-06-07,21.0,2014,6
2014-06-08,23.1,2014,6
2014-06-09,24.6,2014,6
2014-06-10,25.3,2014,6
2014-06-11,26.4,2014,6
2014-06-12,23.7,2014,6
2014-06-13,20.7,2014,6
2014-06-14,18.7,2014,6
2014-06-15,17.5,2014,6
2014-06-16,16.0,2014,6
2014-06-17,16.4,2014,6
2014-06-18,17.6,2014,6
2014-06-19,19.3,2014,6
2014-06-20,18.7,2014,6
2014-06-21,16.8,2014,6
2014-06-22,19.0,2014,6
2014-06-23,19.3,2014,6
2014-06-24,17.8,2014,6
2014-06-25,15.0,2014,6
2014-06-26,16.6,2014,6
2014-06-27,18.0,2014,6
2014-06-28,20.2,2014,6
2014-06-29,20.0,2014,6
2014-06-30,16.7,2014,6
