datum,temperatura,leto,mesec
2014-03-01,5.4,2014,3
2014-03-02,5.5,2014,3
2014-03-03,5.6,2014,3
2014-03-04,5.4,2014,3
2014-03-05,7.1,2014,3
2014-03-06,6.7,2014,3
2014-03-07,6.8,2014,3
2014-03-08,7.1,2014,3
2014-03-09,7.6,2014,3
2014-03-10,6.6,2014,3
2014-03-11,7.1,2014,3
2014-03-12,9.0,2014,3
2014-03-13,9.9,2014,3
2014-03-14,9.8,2014,3
2014-03-15,7.7,2014,3
2014-03-16,9.9,2014,3
2014-03-17,11.6,2014,3
2014-03-18,11.3,2014,3
2014-03-19,11.7,2014,3
2014-03-20,12.0,2014,3
2014-03-21,10.5,2014,3
2014-03-22,9.4,2014,3
2014-03-23,10.0,2014,3
2014-03-24,5.7,2014,3
2014-03-25,4.3,2014,3
2014-03-26,5.5,2014,3
2014-03-27,7.5,2014,3
2014-03-28,10.5,2014,3
2014-03-29,11.9,2014,3
2014-03-30,12.4,2014,3
2014-03-31,11.2,2014,3
