,time,temperatura_avg
12052,2006-01-01,22.3
12053,2006-01-02,22.0
12054,2006-01-03,22.6
12055,2006-01-04,22.8
12056,2006-01-05,23.3
12057,2006-01-06,21.9
12058,2006-01-07,19.2
12059,2006-01-08,20.8
12060,2006-01-09,22.8
12061,2006-01-10,22.8
12062,2006-01-11,20.9
12063,2006-01-12,20.7
12064,2006-01-13,21.4
12065,2006-01-14,20.5
12066,2006-01-15,21.1
12067,2006-01-16,21.6
12068,2006-01-17,21.7
12069,2006-01-18,19.8
12070,2006-01-19,20.8
12071,2006-01-20,22.2
12072,2006-01-21,20.8
12073,2006-01-22,20.1
12074,2006-01-23,20.3
12075,2006-01-24,20.5
12076,2006-01-25,21.4
12077,2006-01-26,25.1
12078,2006-01-27,22.1
12079,2006-01-28,21.2
12080,2006-01-29,20.7
12081,2006-01-30,21.7
12082,2006-01-31,24.4
12083,2006-02-01,24.9
12084,2006-02-02,22.8
12085,2006-02-03,24.6
12086,2006-02-04,20.4
12087,2006-02-05,23.1
12088,2006-02-06,22.3
12089,2006-02-07,21.4
12090,2006-02-08,20.1
12091,2006-02-09,20.8
12092,2006-02-10,21.3
12093,2006-02-11,21.7
12094,2006-02-12,21.6
12095,2006-02-13,20.2
12096,2006-02-14,20.2
12097,2006-02-15,21.2
12098,2006-02-16,21.8
12099,2006-02-17,21.8
12100,2006-02-18,21.2
12101,2006-02-19,20.1
12102,2006-02-20,18.8
12103,2006-02-21,19.3
12104,2006-02-22,19.1
12105,2006-02-23,20.9
12106,2006-02-24,22.1
12107,2006-02-25,20.8
12108,2006-02-26,20.3
12109,2006-02-27,19.6
12110,2006-02-28,19.0
12111,2006-03-01,17.9
12112,2006-03-02,16.1
12113,2006-03-03,16.3
12114,2006-03-04,18.6
12115,2006-03-05,23.7
12116,2006-03-06,25.8
12117,2006-03-07,20.7
12118,2006-03-08,19.7
12119,2006-03-09,19.0
12120,2006-03-10,19.1
12121,2006-03-11,19.6
12122,2006-03-12,17.7
12123,2006-03-13,18.0
12124,2006-03-14,19.0
12125,2006-03-15,19.9
12126,2006-03-16,18.9
12127,2006-03-17,20.1
12128,2006-03-18,20.2
12129,2006-03-19,18.8
12130,2006-03-20,18.4
12131,2006-03-21,18.2
12132,2006-03-22,18.9
12133,2006-03-23,19.8
12134,2006-03-24,20.2
12135,2006-03-25,19.9
12136,2006-03-26,18.7
12137,2006-03-27,17.0
12138,2006-03-28,19.5
12139,2006-03-29,21.4
12140,2006-03-30,18.2
12141,2006-03-31,18.1
12142,2006-04-01,17.9
12143,2006-04-02,20.8
12144,2006-04-03,20.1
12145,2006-04-04,18.8
12146,2006-04-05,18.3
12147,2006-04-06,18.1
12148,2006-04-07,16.1
12149,2006-04-08,16.9
12150,2006-04-09,18.3
12151,2006-04-10,19.1
12152,2006-04-11,19.8
12153,2006-04-12,18.1
12154,2006-04-13,17.6
12155,2006-04-14,15.7
12156,2006-04-15,16.8
12157,2006-04-16,17.2
12158,2006-04-17,15.8
12159,2006-04-18,16.4
12160,2006-04-19,16.1
12161,2006-04-20,19.3
12162,2006-04-21,17.2
12163,2006-04-22,13.4
12164,2006-04-23,13.2
12165,2006-04-24,14.9
12166,2006-04-25,14.8
12167,2006-04-26,16.3
12168,2006-04-27,16.4
12169,2006-04-28,15.6
12170,2006-04-29,16.7
12171,2006-04-30,16.6
12172,2006-05-01,17.4
12173,2006-05-02,16.3
12174,2006-05-03,15.3
12175,2006-05-04,15.3
12176,2006-05-05,14.3
12177,2006-05-06,12.3
12178,2006-05-07,13.3
12179,2006-05-08,13.9
12180,2006-05-09,15.8
12181,2006-05-10,17.9
12182,2006-05-11,16.7
12183,2006-05-12,20.3
12184,2006-05-13,15.6
12185,2006-05-14,13.1
12186,2006-05-15,12.2
12187,2006-05-16,14.3
12188,2006-05-17,15.3
12189,2006-05-18,15.3
12190,2006-05-19,13.1
12191,2006-05-20,12.0
12192,2006-05-21,13.2
12193,2006-05-22,13.2
12194,2006-05-23,12.6
12195,2006-05-24,10.6
12196,2006-05-25,12.8
12197,2006-05-26,13.1
12198,2006-05-27,13.2
12199,2006-05-28,11.3
12200,2006-05-29,10.7
12201,2006-05-30,10.8
12202,2006-05-31,12.6
12203,2006-06-01,14.1
12204,2006-06-02,12.8
12205,2006-06-03,11.6
12206,2006-06-04,15.9
12207,2006-06-05,15.1
12208,2006-06-06,17.1
12209,2006-06-07,16.1
12210,2006-06-08,13.4
12211,2006-06-09,14.0
12212,2006-06-10,13.1
12213,2006-06-11,14.3
12214,2006-06-12,14.4
12215,2006-06-13,14.9
12216,2006-06-14,13.6
12217,2006-06-15,12.3
12218,2006-06-16,13.0
12219,2006-06-17,13.0
12220,2006-06-18,13.2
12221,2006-06-19,12.7
12222,2006-06-20,16.6
12223,2006-06-21,13.1
12224,2006-06-22,10.2
12225,2006-06-23,10.1
12226,2006-06-24,13.4
12227,2006-06-25,13.0
12228,2006-06-26,15.7
12229,2006-06-27,14.6
12230,2006-06-28,13.4
12231,2006-06-29,13.4
12232,2006-06-30,12.4
12233,2006-07-01,17.2
12234,2006-07-02,13.8
12235,2006-07-03,13.5
12236,2006-07-04,11.0
12237,2006-07-05,12.6
12238,2006-07-06,14.1
12239,2006-07-07,12.8
12240,2006-07-08,11.1
12241,2006-07-09,14.1
12242,2006-07-10,12.9
12243,2006-07-11,12.6
12244,2006-07-12,12.6
12245,2006-07-13,14.1
12246,2006-07-14,12.5
12247,2006-07-15,13.1
12248,2006-07-16,12.9
12249,2006-07-17,12.8
12250,2006-07-18,12.8
12251,2006-07-19,12.5
12252,2006-07-20,10.7
12253,2006-07-21,10.6
12254,2006-07-22,11.3
12255,2006-07-23,10.9
12256,2006-07-24,12.1
12257,2006-07-25,11.9
12258,2006-07-26,12.1
12259,2006-07-27,14.2
12260,2006-07-28,13.6
12261,2006-07-29,12.3
12262,2006-07-30,13.1
12263,2006-07-31,11.0
12264,2006-08-01,11.4
12265,2006-08-02,13.7
12266,2006-08-03,12.7
12267,2006-08-04,12.4
12268,2006-08-05,11.7
12269,2006-08-06,13.0
12270,2006-08-07,12.9
12271,2006-08-08,12.1
12272,2006-08-09,9.4
12273,2006-08-10,12.3
12274,2006-08-11,13.1
12275,2006-08-12,11.3
12276,2006-08-13,11.4
12277,2006-08-14,11.4
12278,2006-08-15,11.0
12279,2006-08-16,12.1
12280,2006-08-17,12.5
12281,2006-08-18,12.8
12282,2006-08-19,12.0
12283,2006-08-20,13.9
12284,2006-08-21,15.4
12285,2006-08-22,16.7
12286,2006-08-23,16.7
12287,2006-08-24,15.4
12288,2006-08-25,15.2
12289,2006-08-26,16.9
12290,2006-08-27,14.3
12291,2006-08-28,12.0
12292,2006-08-29,10.1
12293,2006-08-30,11.1
12294,2006-08-31,11.9
12295,2006-09-01,12.7
12296,2006-09-02,15.6
12297,2006-09-03,15.7
12298,2006-09-04,16.0
12299,2006-09-05,17.5
12300,2006-09-06,18.6
12301,2006-09-07,20.6
12302,2006-09-08,16.8
12303,2006-09-09,15.6
12304,2006-09-10,14.1
12305,2006-09-11,13.8
12306,2006-09-12,14.3
12307,2006-09-13,15.1
12308,2006-09-14,16.3
12309,2006-09-15,14.4
12310,2006-09-16,12.6
12311,2006-09-17,11.0
12312,2006-09-18,12.8
12313,2006-09-19,12.4
12314,2006-09-20,12.7
12315,2006-09-21,15.1
12316,2006-09-22,14.6
12317,2006-09-23,15.6
12318,2006-09-24,15.6
12319,2006-09-25,15.7
12320,2006-09-26,18.6
12321,2006-09-27,19.8
12322,2006-09-28,17.4
12323,2006-09-29,14.4
12324,2006-09-30,15.0
12325,2006-10-01,14.2
12326,2006-10-02,13.3
12327,2006-10-03,14.0
12328,2006-10-04,14.7
12329,2006-10-05,17.5
12330,2006-10-06,17.2
12331,2006-10-07,14.9
12332,2006-10-08,12.4
12333,2006-10-09,11.6
12334,2006-10-10,14.2
12335,2006-10-11,18.1
12336,2006-10-12,17.2
12337,2006-10-13,21.0
12338,2006-10-14,18.3
12339,2006-10-15,17.9
12340,2006-10-16,18.6
12341,2006-10-17,17.6
12342,2006-10-18,20.2
12343,2006-10-19,18.9
12344,2006-10-20,17.4
12345,2006-10-21,19.0
12346,2006-10-22,18.4
12347,2006-10-23,18.6
12348,2006-10-24,16.0
12349,2006-10-25,15.6
12350,2006-10-26,16.6
12351,2006-10-27,19.4
12352,2006-10-28,18.9
12353,2006-10-29,18.2
12354,2006-10-30,15.3
12355,2006-10-31,12.9
12356,2006-11-01,16.4
12357,2006-11-02,15.3
12358,2006-11-03,14.4
12359,2006-11-04,14.2
12360,2006-11-05,17.6
12361,2006-11-06,19.8
12362,2006-11-07,20.8
12363,2006-11-08,20.6
12364,2006-11-09,18.9
12365,2006-11-10,18.8
12366,2006-11-11,20.0
12367,2006-11-12,21.8
12368,2006-11-13,18.7
12369,2006-11-14,19.2
12370,2006-11-15,17.6
12371,2006-11-16,17.6
12372,2006-11-17,18.2
12373,2006-11-18,21.4
12374,2006-11-19,21.3
12375,2006-11-20,19.7
12376,2006-11-21,19.2
12377,2006-11-22,19.3
12378,2006-11-23,21.0
12379,2006-11-24,17.2
12380,2006-11-25,19.7
12381,2006-11-26,19.1
12382,2006-11-27,20.1
12383,2006-11-28,20.0
12384,2006-11-29,20.1
12385,2006-11-30,19.7
12386,2006-12-01,18.6
12387,2006-12-02,19.3
12388,2006-12-03,16.7
12389,2006-12-04,19.2
12390,2006-12-05,22.4
12391,2006-12-06,19.8
12392,2006-12-07,18.4
12393,2006-12-08,17.8
12394,2006-12-09,18.1
12395,2006-12-10,19.0
12396,2006-12-11,20.6
12397,2006-12-12,21.2
12398,2006-12-13,20.8
12399,2006-12-14,19.4
12400,2006-12-15,21.2
12401,2006-12-16,21.0
12402,2006-12-17,20.2
12403,2006-12-18,20.4
12404,2006-12-19,20.3
12405,2006-12-20,21.9
12406,2006-12-21,22.4
12407,2006-12-22,21.6
12408,2006-12-23,21.9
12409,2006-12-24,21.2
12410,2006-12-25,21.7
12411,2006-12-26,20.0
12412,2006-12-27,20.0
12413,2006-12-28,19.6
12414,2006-12-29,18.4
12415,2006-12-30,17.9
12416,2006-12-31,16.2
