datum,temperatura,leto,mesec
2017-04-01,14.8,2017,4
2017-04-02,13.9,2017,4
2017-04-03,14.3,2017,4
2017-04-04,13.7,2017,4
2017-04-05,12.2,2017,4
2017-04-06,10.9,2017,4
2017-04-07,10.1,2017,4
2017-04-08,13.1,2017,4
2017-04-09,14.1,2017,4
2017-04-10,15.1,2017,4
2017-04-11,13.0,2017,4
2017-04-12,11.1,2017,4
2017-04-13,14.5,2017,4
2017-04-14,14.6,2017,4
2017-04-15,12.0,2017,4
2017-04-16,11.3,2017,4
2017-04-17,9.8,2017,4
2017-04-18,6.5,2017,4
2017-04-19,5.8,2017,4
2017-04-20,5.9,2017,4
2017-04-21,5.8,2017,4
2017-04-22,9.7,2017,4
2017-04-23,8.3,2017,4
2017-04-24,10.9,2017,4
2017-04-25,13.4,2017,4
2017-04-26,15.3,2017,4
2017-04-27,14.2,2017,4
2017-04-28,11.6,2017,4
2017-04-29,9.8,2017,4
2017-04-30,9.9,2017,4
