datum,temperatura,leto,mesec
2020-10-01,14.9,2020,10
2020-10-02,15.9,2020,10
2020-10-03,18.2,2020,10
2020-10-04,15.8,2020,10
2020-10-05,13.9,2020,10
2020-10-06,14.6,2020,10
2020-10-07,12.2,2020,10
2020-10-08,11.8,2020,10
2020-10-09,13.2,2020,10
2020-10-10,13.9,2020,10
2020-10-11,9.8,2020,10
2020-10-12,8.3,2020,10
2020-10-13,8.7,2020,10
2020-10-14,10.3,2020,10
2020-10-15,8.4,2020,10
2020-10-16,9.1,2020,10
2020-10-17,9.3,2020,10
2020-10-18,9.2,2020,10
2020-10-19,9.2,2020,10
2020-10-20,9.6,2020,10
2020-10-21,12.5,2020,10
2020-10-22,14.4,2020,10
2020-10-23,14.9,2020,10
2020-10-24,14.6,2020,10
2020-10-25,14.0,2020,10
2020-10-26,13.3,2020,10
2020-10-27,12.0,2020,10
2020-10-28,11.7,2020,10
2020-10-29,10.5,2020,10
2020-10-30,11.8,2020,10
2020-10-31,13.1,2020,10
