time,temperatura_avg
1956-01-01,1.5
1956-01-02,4.7
1956-01-03,3.1
1956-01-04,0.0
1956-01-05,-2.7
1956-01-06,-2.7
1956-01-07,-7.2
1956-01-08,-3.3
1956-01-09,-2.5
1956-01-10,-2.8
1956-01-11,-4.0
1956-01-12,-6.7
1956-01-13,-6.7
1956-01-14,-3.5
1956-01-15,-8.2
1956-01-16,-5.0
1956-01-17,-8.3
1956-01-18,-8.3
1956-01-19,-8.1
1956-01-20,-7.8
1956-01-21,-5.0
1956-01-22,-10.1
1956-01-23,-10.0
1956-01-24,-12.8
1956-01-25,-3.5
1956-01-26,-1.0
1956-01-27,3.9
1956-01-28,6.7
1956-01-29,2.3
1956-01-30,0.3
1956-01-31,3.9
1956-02-01,3.3
1956-02-02,2.4
1956-02-03,-1.4
1956-02-04,-1.5
1956-02-05,0.3
1956-02-06,3.2
1956-02-07,2.1
1956-02-08,8.2
1956-02-09,3.1
1956-02-10,4.2
1956-02-11,6.1
1956-02-12,4.7
1956-02-13,5.3
1956-02-14,1.8
1956-02-15,0.6
1956-02-16,-3.2
1956-02-17,-1.0
1956-02-18,2.8
1956-02-19,3.9
1956-02-20,2.1
1956-02-21,2.5
1956-02-22,4.2
1956-02-23,2.8
1956-02-24,1.8
1956-02-25,4.7
1956-02-26,3.1
1956-02-27,5.8
1956-02-28,3.5
1956-02-29,1.2
1956-03-01,-0.6
1956-03-02,1.4
1956-03-03,0.6
1956-03-04,-4.3
1956-03-05,-2.4
1956-03-06,-0.7
1956-03-07,5.0
1956-03-08,3.8
1956-03-09,4.3
1956-03-10,4.6
1956-03-11,3.9
1956-03-12,3.9
1956-03-13,3.3
1956-03-14,5.0
1956-03-15,3.6
1956-03-16,1.5
1956-03-17,4.4
1956-03-18,4.3
1956-03-19,6.1
1956-03-20,6.1
1956-03-21,5.3
1956-03-22,4.7
1956-03-23,5.0
1956-03-24,4.2
1956-03-25,2.5
1956-03-26,0.7
1956-03-27,7.1
1956-03-28,6.7
1956-03-29,7.7
1956-03-30,7.5
1956-03-31,6.5
1956-04-01,7.7
1956-04-02,4.4
1956-04-03,1.4
1956-04-04,2.8
1956-04-05,4.4
1956-04-06,5.8
1956-04-07,0.8
1956-04-08,-0.6
1956-04-09,-1.7
1956-04-10,-1.2
1956-04-11,2.5
1956-04-12,0.7
1956-04-13,1.7
1956-04-14,0.1
1956-04-15,-0.6
1956-04-16,0.7
1956-04-17,4.7
1956-04-18,8.6
1956-04-19,8.9
1956-04-20,9.4
1956-04-21,6.7
1956-04-22,6.7
1956-04-23,5.7
1956-04-24,4.8
1956-04-25,5.6
1956-04-26,3.2
1956-04-27,2.7
1956-04-28,4.0
1956-04-29,4.4
1956-04-30,3.8
1956-05-01,4.3
1956-05-02,5.4
1956-05-03,7.5
1956-05-04,6.4
1956-05-05,8.6
1956-05-06,8.1
1956-05-07,8.1
1956-05-08,6.9
1956-05-09,7.3
1956-05-10,7.3
1956-05-11,7.1
1956-05-12,3.9
1956-05-13,5.2
1956-05-14,5.3
1956-05-15,4.3
1956-05-16,2.8
1956-05-17,5.4
