time,temperatura_avg
1994-01-01,1.6
1994-01-02,2.3
1994-01-03,-2.6
1994-01-04,-2.3
1994-01-05,-3.4
1994-01-06,-6.6
1994-01-07,-3.2
1994-01-08,-1.6
1994-01-09,-0.9
1994-01-10,3.7
1994-01-11,6.8
1994-01-12,4.2
1994-01-13,2.9
1994-01-14,-1.6
1994-01-15,-2.9
1994-01-16,-3.4
1994-01-17,3.1
1994-01-18,0.6
1994-01-19,-0.9
1994-01-20,1.4
1994-01-21,-3.3
1994-01-22,-4.6
1994-01-23,-6.2
1994-01-24,-7.8
1994-01-25,-5.6
1994-01-26,-4.9
1994-01-27,-8.4
1994-01-28,-7.4
1994-01-29,-1.0
1994-01-30,-1.6
1994-01-31,3.6
1994-02-01,-0.7
1994-02-02,-3.6
1994-02-03,-2.7
1994-02-04,1.7
1994-02-05,4.0
1994-02-06,4.2
1994-02-07,3.3
1994-02-08,2.7
1994-02-09,1.5
1994-02-10,1.7
1994-02-11,1.4
1994-02-12,-1.0
1994-02-13,0.1
1994-02-14,-0.1
1994-02-15,0.5
1994-02-16,3.1
1994-02-17,4.5
1994-02-18,4.8
1994-02-19,6.0
1994-02-20,4.9
1994-02-21,3.3
1994-02-22,3.9
1994-02-23,2.8
1994-02-24,-3.1
1994-02-25,-4.2
1994-02-26,-5.2
1994-02-27,-4.1
1994-02-28,-1.3
1994-03-01,1.5
1994-03-02,1.2
1994-03-03,-0.4
1994-03-04,-3.1
1994-03-05,-3.7
1994-03-06,-3.4
1994-03-07,-0.4
1994-03-08,-2.6
1994-03-09,-3.1
1994-03-10,-4.7
1994-03-11,-0.5
1994-03-12,-4.1
1994-03-13,-4.9
1994-03-14,-1.7
1994-03-15,-4.1
1994-03-16,-3.9
1994-03-17,-4.2
1994-03-18,-6.0
1994-03-19,-8.2
1994-03-20,-7.3
1994-03-21,2.6
1994-03-22,3.0
1994-03-23,1.2
1994-03-24,1.0
1994-03-25,1.6
1994-03-26,3.1
1994-03-27,5.1
1994-03-28,3.4
1994-03-29,-0.1
1994-03-30,0.1
1994-03-31,0.6
1994-04-01,1.3
1994-04-02,0.3
1994-04-03,-1.1
1994-04-04,-0.1
1994-04-05,1.7
1994-04-06,-0.6
1994-04-07,0.5
1994-04-08,0.3
1994-04-09,1.3
1994-04-10,2.5
1994-04-11,1.9
1994-04-12,2.6
1994-04-13,5.7
1994-04-14,6.5
1994-04-15,3.2
1994-04-16,3.8
1994-04-17,4.0
1994-04-18,4.1
1994-04-19,0.5
1994-04-20,-2.3
1994-04-21,-1.4
1994-04-22,-2.4
1994-04-23,1.2
1994-04-24,1.1
1994-04-25,0.4
1994-04-26,3.6
1994-04-27,0.9
1994-04-28,1.3
1994-04-29,3.3
1994-04-30,3.7
1994-05-01,6.8
1994-05-02,5.7
1994-05-03,6.2
1994-05-04,6.1
1994-05-05,7.2
1994-05-06,5.6
1994-05-07,6.1
1994-05-08,5.8
1994-05-09,6.1
1994-05-10,7.4
1994-05-11,9.3
1994-05-12,6.2
1994-05-13,7.3
1994-05-14,7.4
