datum,temperatura,leto,mesec
2016-05-01,11.6,2016,5
2016-05-02,12.9,2016,5
2016-05-03,15.4,2016,5
2016-05-04,14.6,2016,5
2016-05-05,14.1,2016,5
2016-05-06,15.7,2016,5
2016-05-07,15.7,2016,5
2016-05-08,15.6,2016,5
2016-05-09,15.1,2016,5
2016-05-10,15.5,2016,5
2016-05-11,15.5,2016,5
2016-05-12,14.6,2016,5
2016-05-13,13.5,2016,5
2016-05-14,14.9,2016,5
2016-05-15,13.9,2016,5
2016-05-16,12.7,2016,5
2016-05-17,13.2,2016,5
2016-05-18,14.3,2016,5
2016-05-19,13.2,2016,5
2016-05-20,16.6,2016,5
2016-05-21,17.6,2016,5
2016-05-22,18.3,2016,5
2016-05-23,16.4,2016,5
2016-05-24,14.5,2016,5
2016-05-25,16.4,2016,5
2016-05-26,18.0,2016,5
2016-05-27,18.8,2016,5
2016-05-28,19.6,2016,5
2016-05-29,18.8,2016,5
2016-05-30,17.5,2016,5
2016-05-31,16.7,2016,5
