,time,temperatura_avg
730,1952-01-01,-6.5
731,1952-01-02,-5.6
732,1952-01-03,-6.9
733,1952-01-04,1.8
734,1952-01-05,1.5
735,1952-01-06,-0.3
736,1952-01-07,-2.5
737,1952-01-08,-3.5
738,1952-01-09,-2.5
739,1952-01-10,-4.6
740,1952-01-11,-2.5
741,1952-01-12,-5.1
742,1952-01-13,1.4
743,1952-01-14,-1.1
744,1952-01-15,-5.0
745,1952-01-16,-6.0
746,1952-01-17,-6.0
747,1952-01-18,-7.5
748,1952-01-19,1.2
749,1952-01-20,3.9
750,1952-01-21,1.0
751,1952-01-22,-2.8
752,1952-01-23,-5.3
753,1952-01-24,-8.1
754,1952-01-25,-5.3
755,1952-01-26,-7.1
756,1952-01-27,-5.7
757,1952-01-28,-1.7
758,1952-01-29,0.8
759,1952-01-30,1.7
760,1952-01-31,-1.7
761,1952-02-01,-0.3
762,1952-02-02,0.3
763,1952-02-03,-5.3
764,1952-02-04,0.6
765,1952-02-05,2.3
766,1952-02-06,-1.4
767,1952-02-07,-2.2
768,1952-02-08,-6.1
769,1952-02-09,0.3
770,1952-02-10,-1.7
771,1952-02-11,-5.1
772,1952-02-12,-2.2
773,1952-02-13,0.3
774,1952-02-14,-2.8
775,1952-02-15,0.8
776,1952-02-16,1.5
777,1952-02-17,3.2
778,1952-02-18,3.9
779,1952-02-19,4.4
780,1952-02-20,-1.1
781,1952-02-21,-2.3
782,1952-02-22,-1.9
783,1952-02-23,1.0
784,1952-02-24,4.2
785,1952-02-25,1.7
786,1952-02-26,2.2
787,1952-02-27,-0.3
788,1952-02-28,1.2
789,1952-02-29,-2.8
790,1952-03-01,-4.4
791,1952-03-02,-6.4
792,1952-03-03,-6.1
793,1952-03-04,-3.2
794,1952-03-05,-1.0
795,1952-03-06,2.1
796,1952-03-07,-1.2
797,1952-03-08,-2.2
798,1952-03-09,-1.8
799,1952-03-10,1.0
800,1952-03-11,2.1
801,1952-03-12,5.0
802,1952-03-13,5.8
803,1952-03-14,6.7
804,1952-03-15,3.5
805,1952-03-16,3.9
806,1952-03-17,6.1
807,1952-03-18,6.0
