,time,temperatura_avg
16801,1996-01-01,2.4
16802,1996-01-02,4.6
16803,1996-01-03,4.3
16804,1996-01-04,5.4
16805,1996-01-05,4.2
16806,1996-01-06,5.6
16807,1996-01-07,5.8
16808,1996-01-08,4.7
16809,1996-01-09,3.1
16810,1996-01-10,1.0
16811,1996-01-11,3.5
16812,1996-01-12,3.7
16813,1996-01-13,4.1
16814,1996-01-14,3.7
16815,1996-01-15,3.5
16816,1996-01-16,3.8
16817,1996-01-17,4.2
16818,1996-01-18,-2.7
16819,1996-01-19,1.2
16820,1996-01-20,2.6
16821,1996-01-21,-1.3
16822,1996-01-22,1.9
16823,1996-01-23,1.9
16824,1996-01-24,0.8
16825,1996-01-25,0.9
16826,1996-01-26,-3.0
16827,1996-01-27,-0.1
16828,1996-01-28,3.2
16829,1996-01-29,-1.4
16830,1996-01-30,-0.6
16831,1996-01-31,-1.5
16832,1996-02-01,-3.3
16833,1996-02-02,0.1
16834,1996-02-03,4.2
16835,1996-02-04,1.0
16836,1996-02-05,-1.8
16837,1996-02-06,-2.3
16838,1996-02-07,-4.5
16839,1996-02-08,-1.4
16840,1996-02-09,0.4
16841,1996-02-10,0.1
16842,1996-02-11,0.1
16843,1996-02-12,-1.3
16844,1996-02-13,4.3
16845,1996-02-14,3.5
16846,1996-02-15,3.2
16847,1996-02-16,0.8
16848,1996-02-17,0.8
16849,1996-02-18,0.6
16850,1996-02-19,0.6
16851,1996-02-20,4.8
16852,1996-02-21,-0.9
16853,1996-02-22,-2.3
16854,1996-02-23,-4.8
16855,1996-02-24,-6.2
16856,1996-02-25,-5.1
16857,1996-02-26,-6.8
16858,1996-02-27,-4.1
16859,1996-02-28,-3.1
16860,1996-02-29,2.6
16861,1996-03-01,6.1
16862,1996-03-02,6.2
16863,1996-03-03,5.6
16864,1996-03-04,4.8
16865,1996-03-05,4.0
16866,1996-03-06,6.0
16867,1996-03-07,5.6
16868,1996-03-08,3.9
16869,1996-03-09,0.6
16870,1996-03-10,1.7
16871,1996-03-11,1.7
16872,1996-03-12,-0.6
16873,1996-03-13,2.1
16874,1996-03-14,3.2
16875,1996-03-15,4.0
16876,1996-03-16,5.1
16877,1996-03-17,3.2
16878,1996-03-18,1.2
16879,1996-03-19,-1.5
16880,1996-03-20,-1.7
16881,1996-03-21,2.2
16882,1996-03-22,2.1
16883,1996-03-23,-2.4
16884,1996-03-24,-2.2
16885,1996-03-25,0.4
16886,1996-03-26,1.6
16887,1996-03-27,3.5
16888,1996-03-28,3.1
16889,1996-03-29,3.9
16890,1996-03-30,3.8
16891,1996-03-31,4.4
16892,1996-04-01,4.1
16893,1996-04-02,4.9
16894,1996-04-03,1.1
16895,1996-04-04,-1.3
16896,1996-04-05,-1.1
16897,1996-04-06,1.8
16898,1996-04-07,4.6
16899,1996-04-08,7.9
16900,1996-04-09,5.1
16901,1996-04-10,7.2
16902,1996-04-11,5.8
16903,1996-04-12,6.9
16904,1996-04-13,6.8
16905,1996-04-14,6.9
16906,1996-04-15,7.6
16907,1996-04-16,7.7
16908,1996-04-17,6.0
16909,1996-04-18,2.8
16910,1996-04-19,3.4
16911,1996-04-20,3.1
16912,1996-04-21,2.1
16913,1996-04-22,3.4
16914,1996-04-23,4.9
16915,1996-04-24,5.2
16916,1996-04-25,4.7
16917,1996-04-26,4.7
16918,1996-04-27,3.6
16919,1996-04-28,5.1
16920,1996-04-29,4.5
16921,1996-04-30,4.6
16922,1996-05-01,4.3
16923,1996-05-02,6.2
16924,1996-05-03,6.3
16925,1996-05-04,5.6
16926,1996-05-05,4.9
16927,1996-05-06,2.3
16928,1996-05-07,2.8
16929,1996-05-08,7.1
16930,1996-05-09,9.6
16931,1996-05-10,8.4
16932,1996-05-11,8.8
16933,1996-05-12,9.0
16934,1996-05-13,10.6
16935,1996-05-14,8.8
16936,1996-05-15,7.1
16937,1996-05-16,6.7
16938,1996-05-17,6.4
16939,1996-05-18,5.9
16940,1996-05-19,5.4
16941,1996-05-20,7.2
16942,1996-05-21,8.1
16943,1996-05-22,8.3
16944,1996-05-23,8.4
16945,1996-05-24,8.9
16946,1996-05-25,8.6
16947,1996-05-26,8.2
16948,1996-05-27,7.8
16949,1996-05-28,7.9
16950,1996-05-29,7.2
16951,1996-05-30,8.7
16952,1996-05-31,8.3
16953,1996-06-01,6.4
16954,1996-06-02,7.6
16955,1996-06-03,9.5
16956,1996-06-04,10.2
16957,1996-06-05,9.8
