,time,temperatura_avg
1826,1955-01-01,4.8
1827,1955-01-02,6.4
1828,1955-01-03,7.5
1829,1955-01-04,4.4
1830,1955-01-05,3.1
1831,1955-01-06,2.5
1832,1955-01-07,2.7
1833,1955-01-08,-0.3
1834,1955-01-09,-6.8
1835,1955-01-10,-7.1
1836,1955-01-11,-3.9
1837,1955-01-12,-10.6
1838,1955-01-13,-11.5
1839,1955-01-14,-10.7
1840,1955-01-15,-10.3
1841,1955-01-16,-10.2
1842,1955-01-17,-9.4
1843,1955-01-18,-6.9
1844,1955-01-19,-0.8
1845,1955-01-20,-1.4
1846,1955-01-21,-3.5
1847,1955-01-22,-2.4
1848,1955-01-23,2.5
1849,1955-01-24,3.6
1850,1955-01-25,2.7
1851,1955-01-26,1.1
1852,1955-01-27,2.3
1853,1955-01-28,0.8
1854,1955-01-29,-1.5
1855,1955-01-30,-1.0
1856,1955-01-31,-3.3
1857,1955-02-01,-1.4
1858,1955-02-02,2.3
1859,1955-02-03,-2.1
1860,1955-02-04,-6.0
1861,1955-02-05,-8.5
1862,1955-02-06,-5.8
1863,1955-02-07,-6.9
1864,1955-02-08,-9.0
1865,1955-02-09,-7.2
1866,1955-02-10,-8.2
1867,1955-02-11,-1.7
1868,1955-02-12,-6.2
1869,1955-02-13,-1.0
1870,1955-02-14,0.0
1871,1955-02-15,1.9
1872,1955-02-16,-1.5
1873,1955-02-17,-3.9
1874,1955-02-18,-5.8
1875,1955-02-19,-4.7
1876,1955-02-20,-2.7
1877,1955-02-21,-3.9
1878,1955-02-22,0.7
1879,1955-02-23,-0.6
1880,1955-02-24,-1.1
1881,1955-02-25,1.1
1882,1955-02-26,1.2
1883,1955-02-27,2.5
1884,1955-02-28,2.7
1885,1955-03-01,0.2
1886,1955-03-02,0.3
1887,1955-03-03,-1.7
1888,1955-03-04,2.1
1889,1955-03-05,6.1
1890,1955-03-06,4.7
1891,1955-03-07,2.7
1892,1955-03-08,0.6
1893,1955-03-09,1.7
1894,1955-03-10,4.0
1895,1955-03-11,1.9
1896,1955-03-12,0.8
1897,1955-03-13,4.6
1898,1955-03-14,4.4
1899,1955-03-15,1.9
1900,1955-03-16,-3.6
1901,1955-03-17,-2.5
1902,1955-03-18,1.7
1903,1955-03-19,-0.8
1904,1955-03-20,-7.9
1905,1955-03-21,-3.8
1906,1955-03-22,0.2
1907,1955-03-23,1.7
1908,1955-03-24,1.1
1909,1955-03-25,3.3
1910,1955-03-26,1.7
1911,1955-03-27,0.0
1912,1955-03-28,2.2
1913,1955-03-29,5.8
1914,1955-03-30,6.8
1915,1955-03-31,5.8
1916,1955-04-01,5.7
1917,1955-04-02,6.1
1918,1955-04-03,7.3
1919,1955-04-04,4.2
1920,1955-04-05,6.0
1921,1955-04-06,6.4
1922,1955-04-07,6.4
1923,1955-04-08,8.1
1924,1955-04-09,5.6
1925,1955-04-10,3.9
1926,1955-04-11,4.9
1927,1955-04-12,4.7
1928,1955-04-13,5.4
1929,1955-04-14,8.3
1930,1955-04-15,4.3
1931,1955-04-16,8.8
1932,1955-04-17,8.6
1933,1955-04-18,6.1
1934,1955-04-19,4.7
1935,1955-04-20,1.8
1936,1955-04-21,1.7
1937,1955-04-22,2.8
1938,1955-04-23,2.9
1939,1955-04-24,3.3
1940,1955-04-25,8.5
1941,1955-04-26,7.2
1942,1955-04-27,6.5
1943,1955-04-28,6.4
1944,1955-04-29,5.2
1945,1955-04-30,7.2
1946,1955-05-01,7.1
1947,1955-05-02,6.5
1948,1955-05-03,4.7
1949,1955-05-04,7.4
1950,1955-05-05,4.4
1951,1955-05-06,4.3
1952,1955-05-07,5.3
1953,1955-05-08,5.6
1954,1955-05-09,2.8
1955,1955-05-10,3.3
1956,1955-05-11,4.4
1957,1955-05-12,0.6
1958,1955-05-13,0.7
1959,1955-05-14,-1.0
1960,1955-05-15,-0.3
1961,1955-05-16,1.1
1962,1955-05-17,2.8
1963,1955-05-18,5.0
1964,1955-05-19,5.6
1965,1955-05-20,3.5
1966,1955-05-21,5.6
1967,1955-05-22,9.2
1968,1955-05-23,8.1
1969,1955-05-24,10.6
1970,1955-05-25,10.6
1971,1955-05-26,10.2
1972,1955-05-27,10.0
1973,1955-05-28,10.6
1974,1955-05-29,10.6
1975,1955-05-30,6.9
1976,1955-05-31,7.2
1977,1955-06-01,11.0
1978,1955-06-02,15.3
1979,1955-06-03,12.8
1980,1955-06-04,10.3
1981,1955-06-05,10.8
1982,1955-06-06,10.3
1983,1955-06-07,7.8
1984,1955-06-08,7.5
1985,1955-06-09,8.1
1986,1955-06-10,8.8
1987,1955-06-11,9.4
1988,1955-06-12,9.0
1989,1955-06-13,8.2
1990,1955-06-14,8.3
1991,1955-06-15,8.9
1992,1955-06-16,8.5
1993,1955-06-17,10.0
1994,1955-06-18,11.1
1995,1955-06-19,12.5
1996,1955-06-20,12.1
1997,1955-06-21,10.0
1998,1955-06-22,10.0
1999,1955-06-23,8.8
2000,1955-06-24,9.0
2001,1955-06-25,11.1
2002,1955-06-26,10.6
2003,1955-06-27,9.4
2004,1955-06-28,10.0
2005,1955-06-29,8.9
2006,1955-06-30,9.4
2007,1955-07-01,11.3
2008,1955-07-02,11.8
2009,1955-07-03,11.1
2010,1955-07-04,10.3
2011,1955-07-05,10.3
2012,1955-07-06,9.7
2013,1955-07-07,10.6
2014,1955-07-08,12.2
2015,1955-07-09,11.4
2016,1955-07-10,10.6
2017,1955-07-11,9.7
2018,1955-07-12,11.2
2019,1955-07-13,12.5
2020,1955-07-14,9.7
2021,1955-07-15,9.0
2022,1955-07-16,8.3
2023,1955-07-17,9.2
2024,1955-07-18,10.3
2025,1955-07-19,10.6
2026,1955-07-20,10.8
2027,1955-07-21,11.1
2028,1955-07-22,9.4
2029,1955-07-23,10.4
2030,1955-07-24,13.9
2031,1955-07-25,12.5
2032,1955-07-26,11.1
2033,1955-07-27,10.3
2034,1955-07-28,10.8
2035,1955-07-29,9.7
2036,1955-07-30,9.7
2037,1955-07-31,9.2
2038,1955-08-01,8.9
2039,1955-08-02,9.4
2040,1955-08-03,10.0
2041,1955-08-04,9.7
2042,1955-08-05,10.7
2043,1955-08-06,11.1
2044,1955-08-07,11.8
2045,1955-08-08,11.5
2046,1955-08-09,10.7
2047,1955-08-10,10.6
2048,1955-08-11,10.8
2049,1955-08-12,9.7
2050,1955-08-13,9.4
2051,1955-08-14,11.4
2052,1955-08-15,9.4
2053,1955-08-16,9.4
2054,1955-08-17,10.3
2055,1955-08-18,10.0
2056,1955-08-19,11.8
2057,1955-08-20,8.9
2058,1955-08-21,9.7
2059,1955-08-22,11.2
2060,1955-08-23,12.2
2061,1955-08-24,10.6
2062,1955-08-25,10.0
2063,1955-08-26,9.7
2064,1955-08-27,10.1
2065,1955-08-28,10.8
2066,1955-08-29,10.0
2067,1955-08-30,6.2
2068,1955-08-31,6.8
2069,1955-09-01,8.6
2070,1955-09-02,8.3
2071,1955-09-03,8.3
