datum,temperatura,leto,mesec
2010-07-01,22.4,2010,7
2010-07-02,23.1,2010,7
2010-07-03,22.9,2010,7
2010-07-04,22.1,2010,7
2010-07-05,22.1,2010,7
2010-07-06,20.8,2010,7
2010-07-07,18.5,2010,7
2010-07-08,20.0,2010,7
2010-07-09,22.3,2010,7
2010-07-10,23.6,2010,7
2010-07-11,24.7,2010,7
2010-07-12,23.8,2010,7
2010-07-13,23.0,2010,7
2010-07-14,24.5,2010,7
2010-07-15,25.3,2010,7
2010-07-16,25.6,2010,7
2010-07-17,25.1,2010,7
2010-07-18,22.2,2010,7
2010-07-19,20.3,2010,7
2010-07-20,21.1,2010,7
2010-07-21,23.3,2010,7
2010-07-22,23.4,2010,7
2010-07-23,24.0,2010,7
2010-07-24,18.2,2010,7
2010-07-25,17.7,2010,7
2010-07-26,17.4,2010,7
2010-07-27,18.3,2010,7
2010-07-28,18.5,2010,7
2010-07-29,17.2,2010,7
2010-07-30,15.4,2010,7
2010-07-31,17.4,2010,7
