time,tavg,tmin,tmax,prcp,snow
1960-01-01,-5.0,-10.0,0.0,0.0,
1960-01-02,-0.2,-3.3,2.8,8.6,
1960-01-03,1.7,1.1,2.2,0.8,
1960-01-04,-3.9,-6.1,-1.7,1.3,
1960-01-05,-5.8,-7.8,-3.9,1.5,
1960-01-06,-5.3,-8.9,-1.7,0.0,
1960-01-07,-0.6,-5.0,3.9,0.5,
1960-01-08,1.1,-0.6,2.8,0.5,
1960-01-09,-10.6,-16.7,-4.4,6.4,
1960-01-10,-8.6,-12.8,-4.4,0.0,
1960-01-11,-5.5,-11.1,0.0,0.5,
1960-01-12,-5.0,-10.6,0.6,4.1,
1960-01-13,-1.4,-2.8,0.0,0.5,
1960-01-14,-1.9,-5.0,1.1,2.5,
1960-01-15,-0.8,-1.7,0.0,2.8,
1960-01-16,-4.2,-7.8,-0.6,0.0,
1960-01-17,-1.1,-2.8,0.6,0.0,
1960-01-18,-2.5,-4.4,-0.6,8.4,
1960-01-19,-5.0,-6.7,-3.3,0.0,
1960-01-20,-4.5,-6.7,-2.2,0.0,
1960-01-21,-4.7,-6.1,-3.3,0.3,
1960-01-22,-6.4,-8.9,-3.9,0.0,
1960-01-23,-4.4,-6.1,-2.8,0.0,
1960-01-24,-4.2,-6.1,-2.2,2.3,
1960-01-25,-1.9,-3.9,0.0,7.1,
1960-01-26,-3.6,-5.0,-2.2,4.6,
1960-01-27,-2.5,-5.0,0.0,12.7,
1960-01-28,-1.4,-2.8,0.0,0.0,
1960-01-29,-0.3,-1.7,1.1,0.0,
1960-01-30,-0.3,-1.7,1.1,0.0,
1960-01-31,-1.6,-3.3,0.0,0.0,
1960-02-01,-1.7,-5.6,2.2,0.0,
1960-02-02,-11.9,-15.6,-8.3,0.0,
1960-02-03,-6.9,-11.1,-2.8,0.0,
1960-02-04,-3.1,-6.7,0.6,0.0,
1960-02-05,0.6,-1.1,2.2,3.0,
1960-02-06,1.7,0.6,2.8,4.3,
1960-02-07,-2.8,-4.4,-1.1,1.3,
1960-02-08,-2.0,-6.7,2.8,0.8,
1960-02-09,1.9,0.0,3.9,5.3,
1960-02-10,2.5,-1.1,6.1,6.1,
1960-02-11,0.8,-1.7,3.3,0.5,
1960-02-12,-6.7,-8.3,-5.0,0.0,
1960-02-13,-7.8,-10.0,-5.6,1.3,
1960-02-14,-8.9,-11.7,-6.1,1.3,
1960-02-15,-5.3,-10.0,-0.6,0.0,
1960-02-16,0.6,-1.1,2.2,2.3,
1960-02-17,1.1,0.0,2.2,0.8,
1960-02-18,0.8,0.0,1.7,8.4,
1960-02-19,-0.6,-2.2,1.1,0.8,
1960-02-20,-1.9,-3.9,0.0,0.0,
1960-02-21,-2.5,-3.9,-1.1,1.3,
1960-02-22,-4.5,-7.2,-1.7,0.0,
1960-02-23,-6.4,-10.6,-2.2,0.0,
1960-02-24,-4.5,-7.8,-1.1,0.0,
1960-02-25,,,,,
1960-02-26,,,,,
1960-02-27,-1.1,-2.8,0.6,0.0,
1960-02-28,-3.6,-5.6,-1.7,0.0,
1960-02-29,-6.4,-10.0,-2.8,0.0,
1960-03-01,-7.5,-11.1,-3.9,0.0,
1960-03-02,-6.7,-10.6,-2.8,0.0,
1960-03-03,-10.0,-11.7,-8.3,0.0,
1960-03-04,-9.4,-11.1,-7.8,0.0,
1960-03-05,-9.2,-11.1,-7.2,0.0,
1960-03-06,-9.1,-12.2,-6.1,0.0,
1960-03-07,-8.6,-13.3,-3.9,0.0,
1960-03-08,-6.7,-10.0,-3.3,0.0,
1960-03-09,-6.3,-9.4,-3.3,0.0,
1960-03-10,-7.5,-10.0,-5.0,0.0,
1960-03-11,-10.3,-13.9,-6.7,0.0,
1960-03-12,-8.0,-12.2,-3.9,0.0,
1960-03-13,-5.0,-8.9,-1.1,0.0,
1960-03-14,-4.5,-8.9,0.0,0.0,
1960-03-15,-4.5,-10.0,1.1,0.0,
1960-03-16,-3.6,-7.2,0.0,9.4,
1960-03-17,0.6,-1.1,2.2,0.8,
1960-03-18,-0.3,-1.7,1.1,0.5,
1960-03-19,0.3,-2.2,2.8,0.0,
1960-03-20,-1.9,-3.9,0.0,0.0,
1960-03-21,-4.8,-7.8,-1.7,10.7,
1960-03-22,-5.0,-7.8,-2.2,0.0,
1960-03-23,-6.1,-10.0,-2.2,3.6,
1960-03-24,-3.1,-5.6,-0.6,0.3,
1960-03-25,-10.2,-13.3,-7.2,0.3,
1960-03-26,-4.4,-9.4,0.6,0.0,
1960-03-27,0.8,-5.6,7.2,0.0,
1960-03-28,5.8,2.8,8.9,0.0,
1960-03-29,3.0,0.0,6.1,0.0,
1960-03-30,6.9,3.3,10.6,0.5,
1960-03-31,5.3,1.7,8.9,3.8,
1960-04-01,1.7,0.6,2.8,0.0,
1960-04-02,2.2,-1.1,5.6,0.0,
1960-04-03,7.5,3.3,11.7,7.9,
1960-04-04,5.6,4.4,6.7,0.3,
1960-04-05,1.9,0.0,3.9,1.0,
1960-04-06,0.3,-3.3,3.9,0.0,
1960-04-07,1.6,-2.8,6.1,0.0,
1960-04-08,2.5,-0.6,5.6,4.8,
1960-04-09,2.5,-0.6,5.6,1.5,
1960-04-10,0.8,-2.2,3.9,0.0,
1960-04-11,5.0,0.0,10.0,0.5,
1960-04-12,9.2,4.4,13.9,0.0,
1960-04-13,4.7,3.3,6.1,0.8,
1960-04-14,8.6,2.2,15.0,0.5,
1960-04-15,10.0,6.1,13.9,1.3,
1960-04-16,8.1,6.7,9.4,14.7,
1960-04-17,10.0,5.6,14.4,5.1,
1960-04-18,2.5,0.6,4.4,0.0,
1960-04-19,3.9,-0.6,8.3,0.0,
1960-04-20,6.7,3.3,10.0,0.0,
1960-04-21,10.6,6.1,15.0,5.6,
1960-04-22,10.0,3.9,16.1,0.0,
1960-04-23,9.8,7.8,11.7,0.5,
1960-04-24,9.4,6.1,12.8,8.6,
1960-04-25,10.0,7.2,12.8,2.3,
1960-04-26,4.5,2.2,6.7,4.1,
1960-04-27,9.2,3.9,14.4,0.0,
1960-04-28,5.8,2.8,8.9,0.0,
1960-04-29,7.2,3.3,11.1,0.0,
1960-04-30,9.2,7.8,10.6,17.3,
1960-05-01,7.2,3.3,11.1,0.0,
1960-05-02,7.2,1.1,13.3,0.0,
1960-05-03,11.1,7.2,15.0,0.0,
1960-05-04,10.8,6.7,15.0,0.0,
1960-05-05,10.6,7.2,13.9,0.0,
1960-05-06,14.1,8.9,19.4,0.5,
1960-05-07,11.1,9.4,12.8,42.7,
1960-05-08,9.2,7.8,10.6,22.4,
1960-05-09,6.7,5.6,7.8,9.7,
1960-05-10,6.7,3.9,9.4,7.4,
1960-05-11,7.2,5.6,8.9,4.1,
1960-05-12,6.9,4.4,9.4,4.6,
1960-05-13,8.9,7.8,10.0,0.5,
