time,tavg,tmin,tmax,prcp,snow
1959-01-01,0.0,-3.3,3.3,5.8,
1959-01-02,1.1,0.0,2.2,0.0,
1959-01-03,1.3,-0.6,3.3,0.0,
1959-01-04,-6.1,-10.0,-2.2,1.0,
1959-01-05,-15.2,-19.4,-11.1,0.0,
1959-01-06,-13.3,-16.7,-10.0,0.0,
1959-01-07,-11.1,-15.0,-7.2,0.0,
1959-01-08,-8.9,-12.2,-5.6,0.0,
1959-01-09,-6.7,-8.9,-4.4,0.0,
1959-01-10,-9.4,-14.4,-4.4,0.0,
1959-01-11,-4.2,-6.1,-2.2,0.0,
1959-01-12,-2.8,-7.2,1.7,0.0,
1959-01-13,-1.6,-3.3,0.0,0.0,
1959-01-14,-0.3,-2.2,1.7,9.9,
1959-01-15,1.1,0.6,1.7,5.3,
1959-01-16,-4.2,-6.1,-2.2,1.0,
1959-01-17,-9.4,-11.1,-7.8,0.0,
1959-01-18,-8.9,-15.0,-2.8,0.5,
1959-01-19,-3.9,-8.9,1.1,0.0,
1959-01-20,-4.5,-10.6,1.7,6.6,
1959-01-21,3.1,-3.3,9.4,11.4,
1959-01-22,-6.1,-7.8,-4.4,0.0,
1959-01-23,-13.1,-15.0,-11.1,0.0,
1959-01-24,-8.6,-15.0,-2.2,6.1,
1959-01-25,-6.9,-9.4,-4.4,1.0,
1959-01-26,-13.1,-17.2,-8.9,2.8,
1959-01-27,-7.0,-10.0,-3.9,0.0,
1959-01-28,-5.6,-10.6,-0.6,0.0,
1959-01-29,-1.1,-5.6,3.3,,
1959-01-30,0.2,-2.8,3.3,0.0,
1959-01-31,-10.8,-13.9,-7.8,0.0,
1959-02-01,-13.3,-15.0,-11.7,0.0,
1959-02-02,-12.5,-18.3,-6.7,0.0,
1959-02-03,-3.6,-10.6,3.3,8.1,
1959-02-04,-1.1,-2.8,0.6,0.0,
1959-02-05,-3.6,-7.2,0.0,0.0,
1959-02-06,-9.4,-12.2,-6.7,0.0,
1959-02-07,-5.0,-12.2,2.2,0.0,
1959-02-08,-11.2,-15.6,-6.7,0.0,
1959-02-09,-7.8,-15.0,-0.6,14.0,
1959-02-10,-5.0,-8.3,-1.7,8.9,
1959-02-11,-10.6,-12.2,-8.9,0.0,
1959-02-12,-4.7,-14.4,5.0,0.0,
1959-02-13,0.0,-3.3,3.3,0.0,
1959-02-14,-3.6,-8.3,1.1,18.0,
1959-02-15,-3.0,-6.1,0.0,0.0,
1959-02-16,-3.0,-7.8,1.7,0.3,
1959-02-17,-3.0,-5.0,-1.1,1.3,
1959-02-18,-4.5,-7.8,-1.1,5.3,
1959-02-19,-16.4,-18.3,-14.4,0.0,
1959-02-20,-13.9,-20.6,-7.2,0.0,
1959-02-21,-7.2,-10.6,-3.9,0.0,
1959-02-22,-6.1,-12.2,0.0,8.6,
1959-02-23,-1.1,-3.3,1.1,8.9,
1959-02-24,-6.1,-7.8,-4.4,0.0,
1959-02-25,-7.5,-14.4,-0.6,0.0,
1959-02-26,-7.0,-16.1,2.2,0.0,
1959-02-27,-0.2,-3.3,2.8,2.0,
1959-02-28,1.7,0.6,2.8,4.1,
1959-03-01,1.1,-0.6,2.8,0.0,
1959-03-02,-1.1,-4.4,2.2,0.0,
1959-03-03,1.4,0.6,2.2,1.3,
1959-03-04,-0.3,-1.7,1.1,1.3,
1959-03-05,-1.1,-4.4,2.2,19.1,
1959-03-06,1.4,-1.1,3.9,0.0,
