time,tavg,tmin,tmax,prcp,snow
1963-01-01,-9.7,-13.3,-6.1,0.0,0.0
1963-01-02,-5.0,-7.8,-2.2,0.0,0.0
1963-01-03,-2.2,-3.9,-0.6,1.8,3.0
1963-01-04,-0.6,-1.7,0.6,0.0,3.0
1963-01-05,0.6,-0.6,1.7,0.0,0.0
1963-01-06,-0.3,-1.7,1.1,0.0,0.0
1963-01-07,0.3,-0.6,1.1,0.0,0.0
1963-01-08,0.3,-1.1,1.7,1.0,0.0
1963-01-09,1.6,0.0,3.3,0.0,0.0
1963-01-10,2.2,1.1,3.3,0.0,0.0
1963-01-11,-5.3,-7.8,-2.8,0.0,0.0
1963-01-12,-5.8,-9.4,-2.2,0.0,0.0
1963-01-13,-9.2,-11.1,-7.2,0.0,0.0
1963-01-14,-9.2,-11.7,-6.7,0.0,0.0
1963-01-15,-13.9,-15.6,-12.2,0.0,0.0
1963-01-16,-12.5,-16.1,-8.9,0.0,0.0
1963-01-17,-6.7,-11.1,-2.2,0.0,0.0
1963-01-18,-2.8,-7.2,1.7,0.0,0.0
1963-01-19,-5.0,-10.0,0.0,3.6,0.0
1963-01-20,-6.1,-8.3,-3.9,0.0,3.0
1963-01-21,-15.6,-21.1,-10.0,0.0,5.0
1963-01-22,-9.7,-15.0,-4.4,3.3,5.0
1963-01-23,-12.8,-13.9,-11.7,0.0,5.0
1963-01-24,-18.3,-22.2,-14.4,0.0,5.0
1963-01-25,-13.1,-16.1,-10.0,1.5,5.0
1963-01-26,-8.9,-11.7,-6.1,3.3,8.0
1963-01-27,-8.1,-9.4,-6.7,1.8,8.0
1963-01-28,-11.4,-13.9,-8.9,0.0,8.0
1963-01-29,-8.6,-13.3,-3.9,0.0,8.0
1963-01-30,-6.7,-8.9,-4.4,0.0,8.0
1963-01-31,-9.8,-12.8,-6.7,0.0,8.0
1963-02-01,-5.0,-11.7,1.7,0.8,5.0
1963-02-02,0.2,-2.8,3.3,0.0,5.0
1963-02-03,-12.5,-15.6,-9.4,0.8,5.0
1963-02-04,-6.7,-14.4,1.1,0.3,5.0
1963-02-05,-0.5,-2.8,1.7,0.0,3.0
1963-02-06,0.5,-1.7,2.8,0.0,3.0
1963-02-07,-5.8,-8.3,-3.3,0.0,0.0
1963-02-08,-17.2,-22.2,-12.2,0.0,0.0
1963-02-09,-11.9,-19.4,-4.4,0.8,0.0
1963-02-10,-4.5,-6.7,-2.2,0.5,3.0
1963-02-11,-4.2,-6.1,-2.2,1.0,3.0
1963-02-12,-9.4,-12.2,-6.7,1.0,5.0
1963-02-13,-7.5,-10.0,-5.0,1.5,8.0
1963-02-14,-6.1,-8.3,-3.9,0.5,5.0
1963-02-15,-14.5,-16.1,-12.8,0.0,5.0
1963-02-16,-10.3,-15.6,-5.0,0.0,5.0
1963-02-17,-3.9,-10.0,2.2,0.0,3.0
1963-02-18,1.1,-1.7,3.9,0.0,0.0
1963-02-19,-0.8,-2.2,0.6,0.0,0.0
1963-02-20,-3.0,-5.0,-1.1,0.0,0.0
1963-02-21,-10.0,-15.6,-4.4,0.0,0.0
1963-02-22,-14.2,-17.8,-10.6,0.0,0.0
