datum,temperatura,leto,mesec
2017-07-01,19.7,2017,7
2017-07-02,20.6,2017,7
2017-07-03,21.5,2017,7
2017-07-04,22.4,2017,7
2017-07-05,23.1,2017,7
2017-07-06,24.7,2017,7
2017-07-07,25.3,2017,7
2017-07-08,25.6,2017,7
2017-07-09,27.1,2017,7
2017-07-10,25.3,2017,7
2017-07-11,23.9,2017,7
2017-07-12,23.7,2017,7
2017-07-13,24.2,2017,7
2017-07-14,21.3,2017,7
2017-07-15,22.1,2017,7
2017-07-16,20.5,2017,7
2017-07-17,21.8,2017,7
2017-07-18,24.0,2017,7
2017-07-19,23.4,2017,7
2017-07-20,23.8,2017,7
2017-07-21,25.6,2017,7
2017-07-22,25.4,2017,7
2017-07-23,25.3,2017,7
2017-07-24,22.2,2017,7
2017-07-25,20.8,2017,7
2017-07-26,19.9,2017,7
2017-07-27,21.1,2017,7
2017-07-28,22.7,2017,7
2017-07-29,24.2,2017,7
2017-07-30,23.2,2017,7
2017-07-31,25.4,2017,7
