datum,temperatura,leto,mesec
2017-05-01,13.4,2017,5
2017-05-02,12.7,2017,5
2017-05-03,12.1,2017,5
2017-05-04,12.6,2017,5
2017-05-05,13.4,2017,5
2017-05-06,14.1,2017,5
2017-05-07,14.3,2017,5
2017-05-08,15.1,2017,5
2017-05-09,14.2,2017,5
2017-05-10,11.8,2017,5
2017-05-11,14.1,2017,5
2017-05-12,16.4,2017,5
2017-05-13,16.9,2017,5
2017-05-14,18.4,2017,5
2017-05-15,18.2,2017,5
2017-05-16,19.6,2017,5
2017-05-17,20.4,2017,5
2017-05-18,19.9,2017,5
2017-05-19,18.2,2017,5
2017-05-20,16.2,2017,5
2017-05-21,17.4,2017,5
2017-05-22,19.2,2017,5
2017-05-23,20.5,2017,5
2017-05-24,19.9,2017,5
2017-05-25,18.1,2017,5
2017-05-26,18.3,2017,5
2017-05-27,20.2,2017,5
2017-05-28,21.8,2017,5
2017-05-29,20.8,2017,5
2017-05-30,21.4,2017,5
2017-05-31,21.8,2017,5
