datum,temperatura,leto,mesec
2017-08-01,27.4,2017,8
2017-08-02,28.2,2017,8
2017-08-03,29.1,2017,8
2017-08-04,28.6,2017,8
2017-08-05,30.1,2017,8
2017-08-06,27.7,2017,8
2017-08-07,24.3,2017,8
2017-08-08,24.9,2017,8
2017-08-09,26.7,2017,8
2017-08-10,25.2,2017,8
2017-08-11,22.1,2017,8
2017-08-12,20.7,2017,8
2017-08-13,21.4,2017,8
2017-08-14,23.4,2017,8
2017-08-15,24.3,2017,8
2017-08-16,24.9,2017,8
2017-08-17,26.8,2017,8
2017-08-18,26.6,2017,8
2017-08-19,24.0,2017,8
2017-08-20,20.8,2017,8
2017-08-21,20.5,2017,8
2017-08-22,19.4,2017,8
2017-08-23,20.1,2017,8
2017-08-24,21.5,2017,8
2017-08-25,23.2,2017,8
2017-08-26,24.3,2017,8
2017-08-27,25.5,2017,8
2017-08-28,25.3,2017,8
2017-08-29,23.6,2017,8
2017-08-30,23.0,2017,8
2017-08-31,23.1,2017,8
