datum,temperatura,leto,mesec
2025-04-01,11.7,2025,4
2025-04-02,14.5,2025,4
2025-04-03,13.1,2025,4
2025-04-04,13.0,2025,4
2025-04-05,13.2,2025,4
2025-04-06,10.5,2025,4
2025-04-07,7.5,2025,4
2025-04-08,8.3,2025,4
2025-04-09,10.1,2025,4
2025-04-10,10.8,2025,4
2025-04-11,12.6,2025,4
2025-04-12,14.3,2025,4
2025-04-13,13.9,2025,4
2025-04-14,13.9,2025,4
2025-04-15,15.1,2025,4
2025-04-16,16.9,2025,4
2025-04-17,16.1,2025,4
2025-04-18,14.0,2025,4
2025-04-19,14.5,2025,4
2025-04-20,15.2,2025,4
2025-04-21,15.4,2025,4
2025-04-22,17.9,2025,4
2025-04-23,17.4,2025,4
2025-04-24,16.5,2025,4
2025-04-25,14.8,2025,4
2025-04-26,15.6,2025,4
2025-04-27,17.8,2025,4
2025-04-28,17.4,2025,4
2025-04-29,17.2,2025,4
2025-04-30,18.5,2025,4
