datum,temperatura,leto,mesec
2025-05-01,18.3,2025,5
2025-05-02,19.4,2025,5
2025-05-03,20.0,2025,5
2025-05-04,19.8,2025,5
2025-05-05,17.1,2025,5
2025-05-06,15.1,2025,5
2025-05-07,15.1,2025,5
2025-05-08,14.5,2025,5
2025-05-09,14.6,2025,5
2025-05-10,15.3,2025,5
2025-05-11,15.8,2025,5
2025-05-12,16.7,2025,5
2025-05-13,16.7,2025,5
2025-05-14,16.4,2025,5
2025-05-15,17.1,2025,5
2025-05-16,14.6,2025,5
2025-05-17,14.3,2025,5
2025-05-18,15.2,2025,5
2025-05-19,17.6,2025,5
2025-05-20,18.6,2025,5
2025-05-21,17.4,2025,5
2025-05-22,17.4,2025,5
2025-05-23,13.9,2025,5
2025-05-24,14.7,2025,5
2025-05-25,15.3,2025,5
2025-05-26,18.0,2025,5
2025-05-27,18.6,2025,5
2025-05-28,19.4,2025,5
2025-05-29,19.4,2025,5
2025-05-30,20.2,2025,5
2025-05-31,21.2,2025,5
