datum,temperatura,leto,mesec
2017-12-01,1.3,2017,12
2017-12-02,0.5,2017,12
2017-12-03,-0.0,2017,12
2017-12-04,-1.3,2017,12
2017-12-05,1.1,2017,12
2017-12-06,0.9,2017,12
2017-12-07,-1.3,2017,12
2017-12-08,5.7,2017,12
2017-12-09,0.4,2017,12
2017-12-10,-0.3,2017,12
2017-12-11,7.9,2017,12
2017-12-12,10.4,2017,12
2017-12-13,2.4,2017,12
2017-12-14,6.0,2017,12
2017-12-15,5.7,2017,12
2017-12-16,2.2,2017,12
2017-12-17,0.3,2017,12
2017-12-18,-0.7,2017,12
2017-12-19,-1.8,2017,12
2017-12-20,-0.4,2017,12
2017-12-21,0.6,2017,12
2017-12-22,1.1,2017,12
2017-12-23,1.5,2017,12
2017-12-24,3.7,2017,12
2017-12-25,0.9,2017,12
2017-12-26,6.8,2017,12
2017-12-27,7.5,2017,12
2017-12-28,5.4,2017,12
2017-12-29,2.1,2017,12
2017-12-30,2.0,2017,12
2017-12-31,4.8,2017,12
