datum,temperatura,leto,mesec
2011-11-01,11.5,2011,11
2011-11-02,12.1,2011,11
2011-11-03,12.4,2011,11
2011-11-04,14.5,2011,11
2011-11-05,15.6,2011,11
2011-11-06,14.9,2011,11
2011-11-07,14.1,2011,11
2011-11-08,14.5,2011,11
2011-11-09,13.6,2011,11
2011-11-10,12.1,2011,11
2011-11-11,10.3,2011,11
2011-11-12,8.2,2011,11
2011-11-13,8.8,2011,11
2011-11-14,8.3,2011,11
2011-11-15,8.2,2011,11
2011-11-16,7.9,2011,11
2011-11-17,7.0,2011,11
2011-11-18,6.4,2011,11
2011-11-19,6.8,2011,11
2011-11-20,6.6,2011,11
2011-11-21,5.1,2011,11
2011-11-22,7.7,2011,11
2011-11-23,6.1,2011,11
2011-11-24,6.3,2011,11
2011-11-25,6.3,2011,11
2011-11-26,6.8,2011,11
2011-11-27,7.8,2011,11
2011-11-28,8.4,2011,11
2011-11-29,8.5,2011,11
2011-11-30,8.8,2011,11
