time,tavg,tmin,tmax,prcp,snow
1981-01-01,17.0,,20.0,,
1981-01-02,,,,,
1981-01-03,15.8,9.0,19.0,0.0,
1981-01-04,15.2,11.0,18.0,0.0,
1981-01-05,16.6,13.0,18.0,0.0,
1981-01-06,21.2,,,,
1981-01-07,16.6,9.0,19.0,0.0,
1981-01-08,15.5,11.0,19.0,0.0,
1981-01-09,,,,,
1981-01-10,,,,,
1981-01-11,16.8,9.0,19.0,0.0,
1981-01-12,20.6,9.0,31.0,0.0,
1981-01-13,,,,,
1981-01-14,18.6,11.0,32.0,0.0,
1981-01-15,18.0,13.0,23.0,0.0,
1981-01-16,19.6,,,,
1981-01-17,17.8,12.0,19.0,0.0,
1981-01-18,17.4,9.0,20.0,0.0,
1981-01-19,17.0,13.0,28.0,0.0,
1981-01-20,20.3,,,,
1981-01-21,19.8,14.0,22.0,0.0,
1981-01-22,19.3,16.0,20.0,0.0,
1981-01-23,19.3,,,,
1981-01-24,20.2,13.0,22.0,0.0,
1981-01-25,20.0,12.0,29.0,0.0,
1981-01-26,21.3,,23.0,,
1981-01-27,21.1,16.0,28.0,0.0,
1981-01-28,19.0,12.0,22.0,0.0,
1981-01-29,18.5,12.0,22.0,0.0,
1981-01-30,18.0,14.0,21.0,0.0,
1981-01-31,17.0,12.0,28.0,0.0,
1981-02-01,17.3,11.0,20.0,0.0,
1981-02-02,18.0,12.0,21.0,0.0,
1981-02-03,,,,,
1981-02-04,17.7,12.0,33.0,0.0,
1981-02-05,19.3,11.0,32.0,,
1981-02-06,16.8,11.0,29.0,0.0,
1981-02-07,18.0,6.0,27.0,0.0,
1981-02-08,17.2,10.0,21.0,0.0,
1981-02-09,17.3,14.0,20.0,0.0,
1981-02-10,17.9,11.0,30.0,0.0,
1981-02-11,18.2,13.0,28.0,0.0,
1981-02-12,18.8,13.0,22.0,0.0,
1981-02-13,17.0,12.0,21.0,0.0,
1981-02-14,20.0,,,,
1981-02-15,21.5,,,,
1981-02-16,18.2,13.0,22.0,0.0,
1981-02-17,19.5,,,,
1981-02-18,18.0,13.0,20.0,0.0,
1981-02-19,21.4,11.0,32.0,0.0,
1981-02-20,16.2,12.0,20.0,0.0,
1981-02-21,19.7,10.0,32.0,0.0,
1981-02-22,,,,,
1981-02-23,15.7,10.0,19.0,0.0,
1981-02-24,19.5,8.0,33.0,0.0,
1981-02-25,20.6,,,,
1981-02-26,20.8,,,,
1981-02-27,18.2,11.0,32.0,0.0,
1981-02-28,16.5,14.0,19.0,0.0,
1981-03-01,,,,,
1981-03-02,15.7,13.0,18.0,0.0,
1981-03-03,17.4,,34.0,,
1981-03-04,,,,,
1981-03-05,18.8,10.0,30.0,0.0,
1981-03-06,18.7,9.0,30.0,0.0,
1981-03-07,16.0,11.0,17.0,0.0,
1981-03-08,,,,,
1981-03-09,19.0,9.0,31.0,0.0,
1981-03-10,15.5,14.0,18.0,0.0,
1981-03-11,15.2,13.0,19.0,0.0,
1981-03-12,15.4,,,,
1981-03-13,14.6,8.0,24.0,0.0,
1981-03-14,15.6,10.0,23.0,0.0,
1981-03-15,17.0,10.0,20.0,0.0,
1981-03-16,18.9,,,,
1981-03-17,16.0,12.0,23.0,0.0,
1981-03-18,19.8,12.0,31.0,0.0,
1981-03-19,16.9,8.0,28.0,0.0,
1981-03-20,15.3,10.0,20.0,0.0,
1981-03-21,18.3,7.0,30.0,0.0,
1981-03-22,15.8,11.0,30.0,0.0,
1981-03-23,17.0,,,,
1981-03-24,17.9,6.0,31.0,,
1981-03-25,18.5,7.0,31.0,0.0,
1981-03-26,14.3,,31.0,,
1981-03-27,14.2,,24.0,0.0,
1981-03-28,15.2,,19.0,,
1981-03-29,15.6,10.0,20.0,0.0,
1981-03-30,16.9,,,,
1981-03-31,17.2,14.0,21.0,0.0,
1981-04-01,,,,,
1981-04-02,15.4,10.0,32.0,0.0,
1981-04-03,15.4,7.0,19.0,0.0,
1981-04-04,15.8,7.0,19.0,0.0,
1981-04-05,15.7,,18.0,0.0,
1981-04-06,16.2,14.0,18.0,0.0,
1981-04-07,15.7,6.0,26.0,0.0,
1981-04-08,,,,,
1981-04-09,,,,,
1981-04-10,15.0,10.0,19.0,0.0,
1981-04-11,17.1,6.0,28.0,0.0,
1981-04-12,,,,,
1981-04-13,19.2,,29.0,,
1981-04-14,12.9,,28.0,0.0,
1981-04-15,16.3,,17.0,0.0,
1981-04-16,16.8,,18.0,,
1981-04-17,16.7,11.0,18.0,0.0,
1981-04-18,13.5,5.0,24.0,0.0,
1981-04-19,17.7,,20.0,0.0,
1981-04-20,16.0,11.0,20.0,0.0,
1981-04-21,15.6,11.0,19.0,0.0,
1981-04-22,,,,,
1981-04-23,12.8,,23.0,,
1981-04-24,13.7,,20.0,,
1981-04-25,14.0,10.0,19.0,1.0,
1981-04-26,16.2,9.0,19.0,0.0,
1981-04-27,16.2,10.0,19.0,0.0,
1981-04-28,10.3,,,,
