time,tavg,tmin,tmax,prcp,snow
2021-01-01,22.7,15.0,30.5,0.0,
2021-01-02,21.4,15.6,28.7,0.0,
2021-01-03,22.9,14.3,31.9,0.0,
2021-01-04,23.0,14.8,31.0,0.0,
2021-01-05,21.0,13.3,28.8,0.0,
2021-01-06,21.5,12.7,30.0,0.0,
2021-01-07,22.6,13.4,30.8,0.0,
2021-01-08,21.1,13.7,27.9,0.0,
2021-01-09,19.3,12.8,26.3,0.0,
2021-01-10,18.9,11.4,26.4,0.0,
2021-01-11,19.8,11.4,28.3,0.0,
2021-01-12,21.4,12.1,30.3,0.0,
2021-01-13,21.6,12.2,30.9,0.0,
2021-01-14,21.4,12.6,30.3,0.0,
2021-01-15,21.9,13.1,30.5,0.0,
2021-01-16,22.0,13.0,30.0,0.0,
2021-01-17,23.4,13.3,33.2,0.0,
2021-01-18,23.3,14.2,31.8,0.0,
2021-01-19,22.5,14.9,30.5,0.0,
2021-01-20,22.2,15.4,29.8,0.0,
2021-01-21,22.3,16.0,30.1,0.0,
2021-01-22,22.8,16.0,31.0,0.0,
2021-01-23,22.5,16.3,30.4,0.0,
2021-01-24,23.3,16.6,31.0,0.0,
2021-01-25,22.7,16.7,29.7,0.0,
2021-01-26,22.4,15.3,29.9,0.0,
2021-01-27,21.5,13.9,29.9,0.0,
2021-01-28,22.0,14.1,29.2,0.0,
2021-01-29,19.7,16.3,24.4,0.0,
2021-01-30,17.5,14.7,21.0,51.4,
2021-01-31,18.1,14.8,22.8,6.4,
2021-02-01,17.7,12.9,22.8,0.0,
2021-02-02,18.6,12.3,25.9,1.3,
2021-02-03,21.6,12.4,31.9,0.0,
2021-02-04,23.1,14.4,31.6,0.0,
2021-02-05,20.0,14.1,27.0,0.0,
2021-02-06,18.7,14.1,26.2,0.0,
2021-02-07,18.5,13.8,26.0,0.0,
2021-02-08,18.8,12.3,26.0,0.0,
2021-02-09,20.7,13.0,29.2,0.0,
2021-02-10,21.3,14.6,29.0,0.0,
2021-02-11,19.1,14.9,25.6,0.1,
2021-02-12,19.7,14.8,26.0,0.5,
2021-02-13,19.9,15.0,27.0,0.4,
2021-02-14,19.0,13.1,27.2,0.0,
2021-02-15,18.0,12.8,25.1,0.6,
2021-02-16,17.0,12.4,24.8,0.0,
2021-02-17,17.6,11.6,25.5,0.0,
2021-02-18,18.0,11.4,25.9,0.2,
2021-02-19,19.9,11.7,29.4,0.0,
2021-02-20,20.9,12.4,30.0,0.0,
2021-02-21,20.3,12.2,29.1,0.0,
2021-02-22,20.3,12.0,29.5,0.0,
2021-02-23,22.3,12.7,32.6,0.0,
2021-02-24,21.7,13.7,30.1,0.0,
2021-02-25,20.9,13.9,29.6,0.0,
2021-02-26,21.2,13.9,29.9,0.0,
2021-02-27,22.1,13.7,32.4,0.0,
2021-02-28,23.2,13.9,33.4,0.0,
2021-03-01,21.2,14.8,28.4,0.0,
2021-03-02,20.4,15.2,26.7,0.0,
2021-03-03,22.2,15.1,31.0,0.0,
2021-03-04,23.6,15.4,33.2,0.0,
2021-03-05,21.3,16.1,27.6,0.0,
2021-03-06,20.6,14.7,27.8,0.0,
2021-03-07,22.2,14.5,31.1,0.0,
2021-03-08,23.9,15.2,33.4,0.0,
2021-03-09,21.9,14.0,30.5,0.0,
2021-03-10,19.7,13.7,26.3,0.0,
2021-03-11,19.5,13.3,26.2,0.0,
2021-03-12,21.1,14.9,28.0,0.0,
2021-03-13,19.6,13.6,26.1,0.0,
2021-03-14,18.4,12.3,24.7,0.0,
2021-03-15,16.1,12.7,20.9,0.0,
2021-03-16,17.1,13.2,22.4,0.3,
2021-03-17,18.0,13.4,23.4,0.0,
2021-03-18,15.4,11.5,21.2,0.0,
2021-03-19,14.7,11.0,21.0,0.0,
2021-03-20,16.4,8.9,25.1,0.0,
2021-03-21,17.1,11.0,24.8,0.0,
2021-03-22,18.6,11.2,28.7,0.0,
2021-03-23,18.5,11.2,27.3,0.0,
2021-03-24,17.5,11.3,24.6,0.0,
2021-03-25,15.2,10.0,21.5,0.0,
2021-03-26,16.1,8.0,26.6,0.0,
2021-03-27,18.2,7.6,30.1,0.0,
2021-03-28,18.0,9.2,27.6,0.0,
2021-03-29,16.9,10.3,24.4,0.0,
2021-03-30,16.0,9.6,23.9,0.0,
2021-03-31,16.1,9.5,23.9,0.0,
2021-04-01,15.6,10.6,22.8,0.0,
2021-04-02,16.0,10.3,23.5,0.0,
2021-04-03,17.8,9.6,27.8,0.0,
2021-04-04,15.3,11.7,19.8,0.0,
2021-04-05,15.5,10.5,21.5,0.0,
2021-04-06,16.8,11.4,24.2,0.0,
2021-04-07,16.9,10.8,24.5,0.0,
2021-04-08,16.8,12.2,22.8,0.0,
2021-04-09,15.3,8.4,22.1,0.0,
2021-04-10,14.8,10.6,22.3,0.0,
2021-04-11,16.1,6.5,28.3,0.0,
2021-04-12,17.2,7.4,28.7,0.0,
2021-04-13,18.2,8.4,29.6,0.0,
2021-04-14,16.0,9.5,23.2,0.0,
2021-04-15,16.4,9.3,25.7,0.0,
2021-04-16,16.7,9.3,24.9,0.0,
2021-04-17,15.1,10.2,21.0,0.0,
2021-04-18,15.3,10.2,22.5,0.0,
2021-04-19,14.2,9.3,20.2,0.0,
2021-04-20,12.5,8.8,16.1,0.0,
2021-04-21,14.6,10.8,19.6,1.3,
2021-04-22,13.0,7.7,18.3,0.0,
2021-04-23,12.7,8.6,19.5,0.0,
2021-04-24,14.3,8.2,23.6,0.0,
2021-04-25,14.4,6.6,24.0,0.0,
2021-04-26,14.5,6.8,23.9,0.0,
2021-04-27,13.6,7.5,22.1,0.0,
2021-04-28,14.6,6.6,25.1,0.0,
2021-04-29,13.1,7.0,20.2,0.0,
2021-04-30,12.1,8.5,17.3,0.0,
2021-05-01,12.3,6.8,16.9,0.0,
2021-05-02,13.1,10.1,17.8,0.0,
2021-05-03,12.8,7.6,16.9,0.0,
2021-05-04,11.8,6.5,16.7,6.3,
2021-05-05,12.1,5.4,20.3,0.0,
2021-05-06,14.1,5.8,24.7,0.0,
2021-05-07,12.4,8.7,16.6,0.0,
2021-05-08,11.6,7.9,15.0,0.1,
2021-05-09,12.9,8.1,19.7,0.0,
2021-05-10,12.6,5.7,21.5,0.0,
