datum,temperatura,leto,mesec
2008-07-01,22.6,2008,7
2008-07-02,24.5,2008,7
2008-07-03,24.2,2008,7
2008-07-04,22.0,2008,7
2008-07-05,20.6,2008,7
2008-07-06,22.0,2008,7
2008-07-07,22.9,2008,7
2008-07-08,19.0,2008,7
2008-07-09,19.0,2008,7
2008-07-10,21.2,2008,7
2008-07-11,23.0,2008,7
2008-07-12,23.7,2008,7
2008-07-13,22.6,2008,7
2008-07-14,17.8,2008,7
2008-07-15,19.0,2008,7
2008-07-16,21.3,2008,7
2008-07-17,21.3,2008,7
2008-07-18,17.4,2008,7
2008-07-19,19.3,2008,7
2008-07-20,21.1,2008,7
2008-07-21,18.4,2008,7
2008-07-22,16.5,2008,7
2008-07-23,14.7,2008,7
2008-07-24,19.3,2008,7
2008-07-25,20.6,2008,7
2008-07-26,21.7,2008,7
2008-07-27,22.4,2008,7
2008-07-28,22.3,2008,7
2008-07-29,22.9,2008,7
2008-07-30,22.6,2008,7
2008-07-31,22.6,2008,7
