datum,temperatura,leto,mesec
2021-04-01,15.4,2021,4
2021-04-02,15.1,2021,4
2021-04-03,12.6,2021,4
2021-04-04,9.4,2021,4
2021-04-05,8.3,2021,4
2021-04-06,5.2,2021,4
2021-04-07,3.6,2021,4
2021-04-08,5.4,2021,4
2021-04-09,7.4,2021,4
2021-04-10,10.2,2021,4
2021-04-11,10.6,2021,4
2021-04-12,11.3,2021,4
2021-04-13,6.4,2021,4
2021-04-14,6.5,2021,4
2021-04-15,7.2,2021,4
2021-04-16,8.4,2021,4
2021-04-17,9.3,2021,4
2021-04-18,9.5,2021,4
2021-04-19,9.8,2021,4
2021-04-20,9.6,2021,4
2021-04-21,10.6,2021,4
2021-04-22,11.6,2021,4
2021-04-23,12.8,2021,4
2021-04-24,13.6,2021,4
2021-04-25,13.8,2021,4
2021-04-26,11.7,2021,4
2021-04-27,10.9,2021,4
2021-04-28,13.2,2021,4
2021-04-29,14.0,2021,4
2021-04-30,15.7,2021,4
