datum,temperatura,leto,mesec
2017-02-01,1.6,2017,2
2017-02-02,3.8,2017,2
2017-02-03,5.6,2017,2
2017-02-04,4.5,2017,2
2017-02-05,3.3,2017,2
2017-02-06,3.1,2017,2
2017-02-07,2.1,2017,2
2017-02-08,1.2,2017,2
2017-02-09,-0.3,2017,2
2017-02-10,0.7,2017,2
2017-02-11,1.1,2017,2
2017-02-12,1.7,2017,2
2017-02-13,1.5,2017,2
2017-02-14,1.3,2017,2
2017-02-15,1.4,2017,2
2017-02-16,2.2,2017,2
2017-02-17,2.2,2017,2
2017-02-18,3.0,2017,2
2017-02-19,2.1,2017,2
2017-02-20,1.8,2017,2
2017-02-21,4.0,2017,2
2017-02-22,5.4,2017,2
2017-02-23,7.2,2017,2
2017-02-24,7.2,2017,2
2017-02-25,3.6,2017,2
2017-02-26,2.3,2017,2
2017-02-27,4.3,2017,2
2017-02-28,7.9,2017,2
