datum,temperatura,leto,mesec
2003-05-01,16.3,2003,5
2003-05-02,17.0,2003,5
2003-05-03,16.9,2003,5
2003-05-04,17.7,2003,5
2003-05-05,17.8,2003,5
2003-05-06,18.2,2003,5
2003-05-07,18.4,2003,5
2003-05-08,19.3,2003,5
2003-05-09,19.5,2003,5
2003-05-10,19.6,2003,5
2003-05-11,19.2,2003,5
2003-05-12,20.0,2003,5
2003-05-13,19.3,2003,5
2003-05-14,15.2,2003,5
2003-05-15,14.6,2003,5
2003-05-16,14.5,2003,5
2003-05-17,15.6,2003,5
2003-05-18,16.9,2003,5
2003-05-19,17.9,2003,5
2003-05-20,16.4,2003,5
2003-05-21,13.8,2003,5
2003-05-22,15.4,2003,5
2003-05-23,17.6,2003,5
2003-05-24,19.2,2003,5
2003-05-25,20.4,2003,5
2003-05-26,20.7,2003,5
2003-05-27,21.8,2003,5
2003-05-28,23.3,2003,5
2003-05-29,23.0,2003,5
2003-05-30,23.0,2003,5
2003-05-31,22.7,2003,5
