datum,temperatura,leto,mesec
2003-04-01,10.3,2003,4
2003-04-02,8.0,2003,4
2003-04-03,6.1,2003,4
2003-04-04,7.8,2003,4
2003-04-05,7.1,2003,4
2003-04-06,6.6,2003,4
2003-04-07,2.6,2003,4
2003-04-08,3.3,2003,4
2003-04-09,4.3,2003,4
2003-04-10,5.7,2003,4
2003-04-11,7.4,2003,4
2003-04-12,8.0,2003,4
2003-04-13,10.9,2003,4
2003-04-14,12.3,2003,4
2003-04-15,13.1,2003,4
2003-04-16,14.4,2003,4
2003-04-17,13.9,2003,4
2003-04-18,12.9,2003,4
2003-04-19,11.5,2003,4
2003-04-20,12.3,2003,4
2003-04-21,11.6,2003,4
2003-04-22,12.5,2003,4
2003-04-23,13.0,2003,4
2003-04-24,13.5,2003,4
2003-04-25,13.8,2003,4
2003-04-26,14.1,2003,4
2003-04-27,13.3,2003,4
2003-04-28,12.7,2003,4
2003-04-29,14.2,2003,4
2003-04-30,15.0,2003,4
