datum,temperatura,leto,mesec
2013-06-01,12.7,2013,6
2013-06-02,12.9,2013,6
2013-06-03,13.7,2013,6
2013-06-04,13.1,2013,6
2013-06-05,15.1,2013,6
2013-06-06,16.1,2013,6
2013-06-07,17.4,2013,6
2013-06-08,19.0,2013,6
2013-06-09,20.0,2013,6
2013-06-10,19.1,2013,6
2013-06-11,16.1,2013,6
2013-06-12,17.1,2013,6
2013-06-13,18.9,2013,6
2013-06-14,19.6,2013,6
2013-06-15,21.6,2013,6
2013-06-16,23.6,2013,6
2013-06-17,24.7,2013,6
2013-06-18,26.0,2013,6
2013-06-19,27.4,2013,6
2013-06-20,27.2,2013,6
2013-06-21,27.0,2013,6
2013-06-22,24.2,2013,6
2013-06-23,22.3,2013,6
2013-06-24,15.8,2013,6
2013-06-25,15.8,2013,6
2013-06-26,15.2,2013,6
2013-06-27,14.0,2013,6
2013-06-28,14.6,2013,6
2013-06-29,16.8,2013,6
2013-06-30,17.3,2013,6
