datum,temperatura,leto,mesec
2009-05-01,15.5,2009,5
2009-05-02,16.0,2009,5
2009-05-03,15.3,2009,5
2009-05-04,15.5,2009,5
2009-05-05,15.6,2009,5
2009-05-06,14.6,2009,5
2009-05-07,15.8,2009,5
2009-05-08,16.8,2009,5
2009-05-09,17.7,2009,5
2009-05-10,17.6,2009,5
2009-05-11,18.1,2009,5
2009-05-12,18.9,2009,5
2009-05-13,19.0,2009,5
2009-05-14,19.1,2009,5
2009-05-15,18.3,2009,5
2009-05-16,18.5,2009,5
2009-05-17,19.2,2009,5
2009-05-18,20.7,2009,5
2009-05-19,21.5,2009,5
2009-05-20,22.1,2009,5
2009-05-21,22.0,2009,5
2009-05-22,22.3,2009,5
2009-05-23,23.0,2009,5
2009-05-24,22.6,2009,5
2009-05-25,24.4,2009,5
2009-05-26,25.0,2009,5
2009-05-27,20.8,2009,5
2009-05-28,19.4,2009,5
2009-05-29,18.5,2009,5
2009-05-30,15.9,2009,5
2009-05-31,15.9,2009,5
