datum,temperatura,leto,mesec
2022-11-01,16.1,2022,11
2022-11-02,16.1,2022,11
2022-11-03,15.5,2022,11
2022-11-04,15.7,2022,11
2022-11-05,14.2,2022,11
2022-11-06,12.8,2022,11
2022-11-07,11.5,2022,11
2022-11-08,11.8,2022,11
2022-11-09,14.5,2022,11
2022-11-10,14.5,2022,11
2022-11-11,13.3,2022,11
2022-11-12,14.3,2022,11
2022-11-13,12.5,2022,11
2022-11-14,12.7,2022,11
2022-11-15,12.1,2022,11
2022-11-16,13.7,2022,11
2022-11-17,12.8,2022,11
2022-11-18,12.7,2022,11
2022-11-19,10.1,2022,11
2022-11-20,8.2,2022,11
2022-11-21,8.3,2022,11
2022-11-22,9.3,2022,11
2022-11-23,8.5,2022,11
2022-11-24,10.4,2022,11
2022-11-25,10.7,2022,11
2022-11-26,10.6,2022,11
2022-11-27,8.8,2022,11
2022-11-28,7.2,2022,11
2022-11-29,6.7,2022,11
2022-11-30,6.9,2022,11
