datum,temperatura,leto,mesec
2022-06-01,20.6,2022,6
2022-06-02,22.7,2022,6
2022-06-03,24.2,2022,6
2022-06-04,23.8,2022,6
2022-06-05,25.6,2022,6
2022-06-06,25.1,2022,6
2022-06-07,23.7,2022,6
2022-06-08,22.2,2022,6
2022-06-09,19.0,2022,6
2022-06-10,23.2,2022,6
2022-06-11,23.8,2022,6
2022-06-12,24.1,2022,6
2022-06-13,24.6,2022,6
2022-06-14,25.2,2022,6
2022-06-15,23.9,2022,6
2022-06-16,24.5,2022,6
2022-06-17,26.6,2022,6
2022-06-18,25.2,2022,6
2022-06-19,24.7,2022,6
2022-06-20,24.8,2022,6
2022-06-21,26.8,2022,6
2022-06-22,25.6,2022,6
2022-06-23,25.5,2022,6
2022-06-24,25.9,2022,6
2022-06-25,25.3,2022,6
2022-06-26,26.1,2022,6
2022-06-27,27.2,2022,6
2022-06-28,28.3,2022,6
2022-06-29,26.8,2022,6
2022-06-30,26.2,2022,6
