datum,temperatura,leto,mesec
2020-07-01,26.0,2020,7
2020-07-02,24.9,2020,7
2020-07-03,24.1,2020,7
2020-07-04,24.9,2020,7
2020-07-05,25.3,2020,7
2020-07-06,26.2,2020,7
2020-07-07,21.4,2020,7
2020-07-08,21.2,2020,7
2020-07-09,23.0,2020,7
2020-07-10,23.6,2020,7
2020-07-11,23.8,2020,7
2020-07-12,22.1,2020,7
2020-07-13,21.5,2020,7
2020-07-14,21.8,2020,7
2020-07-15,21.8,2020,7
2020-07-16,22.1,2020,7
2020-07-17,21.9,2020,7
2020-07-18,20.3,2020,7
2020-07-19,21.2,2020,7
2020-07-20,23.2,2020,7
2020-07-21,24.6,2020,7
2020-07-22,26.1,2020,7
2020-07-23,25.7,2020,7
2020-07-24,22.6,2020,7
2020-07-25,22.4,2020,7
2020-07-26,23.2,2020,7
2020-07-27,24.5,2020,7
2020-07-28,25.5,2020,7
2020-07-29,26.9,2020,7
2020-07-30,28.4,2020,7
2020-07-31,28.2,2020,7
