datum,temperatura,leto,mesec
2006-06-01,11.1,2006,6
2006-06-02,10.5,2006,6
2006-06-03,11.8,2006,6
2006-06-04,13.4,2006,6
2006-06-05,12.6,2006,6
2006-06-06,12.3,2006,6
2006-06-07,12.8,2006,6
2006-06-08,13.7,2006,6
2006-06-09,15.0,2006,6
2006-06-10,14.2,2006,6
2006-06-11,14.1,2006,6
2006-06-12,17.6,2006,6
2006-06-13,20.1,2006,6
2006-06-14,21.1,2006,6
2006-06-15,21.4,2006,6
2006-06-16,22.3,2006,6
2006-06-17,22.1,2006,6
2006-06-18,22.5,2006,6
2006-06-19,23.5,2006,6
2006-06-20,24.7,2006,6
2006-06-21,25.0,2006,6
2006-06-22,23.7,2006,6
2006-06-23,21.5,2006,6
2006-06-24,22.7,2006,6
2006-06-25,24.8,2006,6
2006-06-26,26.3,2006,6
2006-06-27,26.6,2006,6
2006-06-28,25.2,2006,6
2006-06-29,21.8,2006,6
2006-06-30,22.0,2006,6
