,time,temperatura_avg
15798,2005-01-01,15.7
15799,2005-01-02,15.9
15800,2005-01-03,14.7
15801,2005-01-04,15.7
15802,2005-01-05,13.5
15803,2005-01-06,12.6
15804,2005-01-07,13.4
15805,2005-01-08,14.4
15806,2005-01-09,13.0
15807,2005-01-10,13.8
15808,2005-01-11,14.7
15809,2005-01-12,14.2
15810,2005-01-13,13.8
15811,2005-01-14,14.7
15812,2005-01-15,14.8
15813,2005-01-16,14.7
15814,2005-01-17,13.0
15815,2005-01-18,11.2
15816,2005-01-19,11.7
15817,2005-01-20,14.0
15818,2005-01-21,15.5
15819,2005-01-22,13.7
15820,2005-01-23,14.4
15821,2005-01-24,14.9
15822,2005-01-25,16.0
15823,2005-01-26,16.3
15824,2005-01-27,18.9
15825,2005-01-28,20.8
15826,2005-01-29,25.3
15827,2005-01-30,23.7
15828,2005-01-31,16.2
15829,2005-02-01,15.1
15830,2005-02-02,14.1
15831,2005-02-03,14.6
15832,2005-02-04,13.4
15833,2005-02-05,12.8
15834,2005-02-06,12.6
15835,2005-02-07,12.3
15836,2005-02-08,11.0
15837,2005-02-09,10.5
15838,2005-02-10,10.3
15839,2005-02-11,11.3
15840,2005-02-12,11.0
15841,2005-02-13,11.3
15842,2005-02-14,13.3
15843,2005-02-15,13.5
15844,2005-02-16,19.5
15845,2005-02-17,21.8
15846,2005-02-18,24.7
15847,2005-02-19,21.1
15848,2005-02-20,17.4
15849,2005-02-21,17.2
15850,2005-02-22,17.0
15851,2005-02-23,16.7
15852,2005-02-24,16.7
15853,2005-02-25,16.0
15854,2005-02-26,16.7
15855,2005-02-27,19.7
15856,2005-02-28,19.4
15857,2005-03-01,23.6
15858,2005-03-02,26.8
15859,2005-03-03,23.1
15860,2005-03-04,16.7
15861,2005-03-05,17.0
15862,2005-03-06,21.6
15863,2005-03-07,21.3
15864,2005-03-08,23.7
15865,2005-03-09,16.1
15866,2005-03-10,14.9
15867,2005-03-11,14.1
15868,2005-03-12,14.1
15869,2005-03-13,13.6
15870,2005-03-14,14.1
15871,2005-03-15,14.9
15872,2005-03-16,15.3
15873,2005-03-17,16.5
15874,2005-03-18,16.7
15875,2005-03-19,17.1
15876,2005-03-20,19.0
15877,2005-03-21,18.2
15878,2005-03-22,17.8
15879,2005-03-23,16.9
15880,2005-03-24,16.2
15881,2005-03-25,16.7
15882,2005-03-26,16.9
15883,2005-03-27,17.7
15884,2005-03-28,19.5
15885,2005-03-29,20.9
15886,2005-03-30,22.4
15887,2005-03-31,23.5
15888,2005-04-01,
15889,2005-04-02,16.9
15890,2005-04-03,15.3
15891,2005-04-04,14.6
15892,2005-04-05,16.1
15893,2005-04-06,16.8
15894,2005-04-07,21.0
15895,2005-04-08,22.0
15896,2005-04-09,19.9
15897,2005-04-10,21.6
15898,2005-04-11,24.7
15899,2005-04-12,26.2
15900,2005-04-13,21.4
15901,2005-04-14,22.1
15902,2005-04-15,19.1
15903,2005-04-16,20.1
15904,2005-04-17,24.9
15905,2005-04-18,28.2
15906,2005-04-19,20.9
15907,2005-04-20,22.9
15908,2005-04-21,25.0
15909,2005-04-22,26.9
15910,2005-04-23,22.2
15911,2005-04-24,19.2
15912,2005-04-25,19.1
15913,2005-04-26,21.1
15914,2005-04-27,21.8
15915,2005-04-28,23.7
15916,2005-04-29,22.2
15917,2005-04-30,22.1
15918,2005-05-01,21.0
15919,2005-05-02,19.3
15920,2005-05-03,19.6
15921,2005-05-04,21.1
15922,2005-05-05,22.5
15923,2005-05-06,25.0
15924,2005-05-07,29.2
15925,2005-05-08,23.0
15926,2005-05-09,21.7
15927,2005-05-10,21.6
15928,2005-05-11,21.1
15929,2005-05-12,22.8
15930,2005-05-13,25.7
15931,2005-05-14,28.8
15932,2005-05-15,24.9
15933,2005-05-16,24.4
15934,2005-05-17,25.3
15935,2005-05-18,26.6
15936,2005-05-19,28.1
15937,2005-05-20,28.6
15938,2005-05-21,25.2
15939,2005-05-22,23.2
15940,2005-05-23,23.1
15941,2005-05-24,23.8
15942,2005-05-25,25.7
15943,2005-05-26,29.2
15944,2005-05-27,25.6
15945,2005-05-28,29.3
15946,2005-05-29,26.0
15947,2005-05-30,26.4
15948,2005-05-31,28.3
15949,2005-06-01,27.2
15950,2005-06-02,25.6
15951,2005-06-03,25.5
15952,2005-06-04,25.5
15953,2005-06-05,25.8
15954,2005-06-06,26.6
15955,2005-06-07,27.6
15956,2005-06-08,26.7
15957,2005-06-09,26.9
15958,2005-06-10,26.5
15959,2005-06-11,28.6
15960,2005-06-12,29.9
15961,2005-06-13,27.0
15962,2005-06-14,25.2
15963,2005-06-15,25.5
15964,2005-06-16,25.7
15965,2005-06-17,27.3
15966,2005-06-18,28.0
15967,2005-06-19,29.5
15968,2005-06-20,32.6
15969,2005-06-21,29.5
15970,2005-06-22,27.2
15971,2005-06-23,26.9
15972,2005-06-24,27.2
15973,2005-06-25,26.8
15974,2005-06-26,26.2
15975,2005-06-27,27.6
15976,2005-06-28,27.4
15977,2005-06-29,27.7
15978,2005-06-30,28.5
15979,2005-07-01,28.2
15980,2005-07-02,29.1
15981,2005-07-03,31.6
15982,2005-07-04,29.8
15983,2005-07-05,27.2
15984,2005-07-06,26.9
15985,2005-07-07,27.4
15986,2005-07-08,28.0
15987,2005-07-09,28.5
15988,2005-07-10,29.5
15989,2005-07-11,29.7
15990,2005-07-12,30.2
15991,2005-07-13,31.4
15992,2005-07-14,28.5
15993,2005-07-15,27.7
15994,2005-07-16,27.2
15995,2005-07-17,27.1
15996,2005-07-18,27.9
15997,2005-07-19,29.3
15998,2005-07-20,29.6
15999,2005-07-21,29.6
16000,2005-07-22,30.0
16001,2005-07-23,29.5
16002,2005-07-24,28.2
16003,2005-07-25,29.6
16004,2005-07-26,29.8
16005,2005-07-27,29.9
16006,2005-07-28,29.1
16007,2005-07-29,28.9
16008,2005-07-30,30.1
16009,2005-07-31,30.1
16010,2005-08-01,30.1
16011,2005-08-02,
16012,2005-08-03,30.5
16013,2005-08-04,31.3
16014,2005-08-05,
16015,2005-08-06,30.2
16016,2005-08-07,30.2
16017,2005-08-08,
16018,2005-08-09,27.8
16019,2005-08-10,27.9
16020,2005-08-11,28.4
16021,2005-08-12,29.1
16022,2005-08-13,29.9
16023,2005-08-14,30.7
16024,2005-08-15,31.0
16025,2005-08-16,29.4
16026,2005-08-17,28.8
16027,2005-08-18,28.0
16028,2005-08-19,27.8
16029,2005-08-20,27.6
16030,2005-08-21,28.4
16031,2005-08-22,28.7
16032,2005-08-23,29.2
16033,2005-08-24,29.5
16034,2005-08-25,28.5
16035,2005-08-26,27.3
16036,2005-08-27,27.2
16037,2005-08-28,27.7
16038,2005-08-29,28.0
16039,2005-08-30,28.5
16040,2005-08-31,28.8
16041,2005-09-01,29.4
16042,2005-09-02,28.9
16043,2005-09-03,31.3
16044,2005-09-04,27.7
16045,2005-09-05,26.7
16046,2005-09-06,26.7
16047,2005-09-07,26.2
