,time,temperatura_avg
8127,1984-01-01,15.0
8128,1984-01-02,
8129,1984-01-03,
8130,1984-01-04,13.5
8131,1984-01-05,13.7
8132,1984-01-06,
8133,1984-01-07,
8134,1984-01-08,
8135,1984-01-09,
8136,1984-01-10,
8137,1984-01-11,
8138,1984-01-12,
8139,1984-01-13,
8140,1984-01-14,
8141,1984-01-15,
8142,1984-01-16,12.6
8143,1984-01-17,13.8
8144,1984-01-18,12.1
8145,1984-01-19,
8146,1984-01-20,
8147,1984-01-21,13.0
8148,1984-01-22,
8149,1984-01-23,
8150,1984-01-24,12.8
8151,1984-01-25,15.4
8152,1984-01-26,14.4
8153,1984-01-27,13.0
8154,1984-01-28,13.1
8155,1984-01-29,13.8
8156,1984-01-30,13.9
8157,1984-01-31,13.6
8158,1984-02-01,16.1
8159,1984-02-02,19.0
8160,1984-02-03,16.4
8161,1984-02-04,14.3
8162,1984-02-05,
8163,1984-02-06,18.2
8164,1984-02-07,
8165,1984-02-08,
8166,1984-02-09,
8167,1984-02-10,18.1
8168,1984-02-11,
8169,1984-02-12,
8170,1984-02-13,
8171,1984-02-14,
8172,1984-02-15,
8173,1984-02-16,12.8
8174,1984-02-17,13.8
8175,1984-02-18,
8176,1984-02-19,15.0
8177,1984-02-20,
8178,1984-02-21,12.9
8179,1984-02-22,
8180,1984-02-23,
8181,1984-02-24,
8182,1984-02-25,14.9
8183,1984-02-26,
8184,1984-02-27,
8185,1984-02-28,
8186,1984-02-29,
8187,1984-03-01,19.3
8188,1984-03-02,21.1
8189,1984-03-03,
8190,1984-03-04,
8191,1984-03-05,16.6
8192,1984-03-06,18.7
8193,1984-03-07,
8194,1984-03-08,
8195,1984-03-09,
8196,1984-03-10,
8197,1984-03-11,
8198,1984-03-12,
8199,1984-03-13,15.7
8200,1984-03-14,
8201,1984-03-15,14.0
8202,1984-03-16,18.2
8203,1984-03-17,
8204,1984-03-18,
8205,1984-03-19,
8206,1984-03-20,
8207,1984-03-21,
8208,1984-03-22,
8209,1984-03-23,
8210,1984-03-24,
8211,1984-03-25,16.4
8212,1984-03-26,
8213,1984-03-27,
8214,1984-03-28,
8215,1984-03-29,16.9
8216,1984-03-30,
8217,1984-03-31,
8218,1984-04-01,
8219,1984-04-02,
8220,1984-04-03,
8221,1984-04-04,
8222,1984-04-05,
8223,1984-04-06,
8224,1984-04-07,
8225,1984-04-08,19.4
8226,1984-04-09,
8227,1984-04-10,
8228,1984-04-11,
8229,1984-04-12,
8230,1984-04-13,
8231,1984-04-14,
8232,1984-04-15,
8233,1984-04-16,
8234,1984-04-17,
8235,1984-04-18,
8236,1984-04-19,
8237,1984-04-20,
8238,1984-04-21,
8239,1984-04-22,
8240,1984-04-23,
8241,1984-04-24,
8242,1984-04-25,
8243,1984-04-26,
8244,1984-04-27,
8245,1984-04-28,
8246,1984-04-29,
8247,1984-04-30,
8248,1984-05-01,23.2
8249,1984-05-02,
8250,1984-05-03,
8251,1984-05-04,
8252,1984-05-05,
8253,1984-05-06,
8254,1984-05-07,
8255,1984-05-08,
8256,1984-05-09,
8257,1984-05-10,24.1
8258,1984-05-11,
8259,1984-05-12,
8260,1984-05-13,26.9
8261,1984-05-14,21.8
8262,1984-05-15,22.2
8263,1984-05-16,
8264,1984-05-17,
8265,1984-05-18,29.3
8266,1984-05-19,
8267,1984-05-20,26.7
8268,1984-05-21,26.8
8269,1984-05-22,
8270,1984-05-23,27.2
8271,1984-05-24,
8272,1984-05-25,
8273,1984-05-26,
8274,1984-05-27,25.5
8275,1984-05-28,
8276,1984-05-29,
8277,1984-05-30,
8278,1984-05-31,
8279,1984-06-01,
8280,1984-06-02,26.7
8281,1984-06-03,
8282,1984-06-04,
8283,1984-06-05,
8284,1984-06-06,26.0
8285,1984-06-07,26.7
8286,1984-06-08,27.7
8287,1984-06-09,28.5
8288,1984-06-10,27.4
8289,1984-06-11,
8290,1984-06-12,26.1
8291,1984-06-13,25.5
8292,1984-06-14,
8293,1984-06-15,
8294,1984-06-16,
8295,1984-06-17,
8296,1984-06-18,
8297,1984-06-19,
8298,1984-06-20,
8299,1984-06-21,
8300,1984-06-22,
8301,1984-06-23,26.1
8302,1984-06-24,28.7
8303,1984-06-25,
8304,1984-06-26,26.1
8305,1984-06-27,
8306,1984-06-28,26.1
8307,1984-06-29,
8308,1984-06-30,
8309,1984-07-01,
8310,1984-07-02,27.8
8311,1984-07-03,
8312,1984-07-04,
8313,1984-07-05,
8314,1984-07-06,27.7
8315,1984-07-07,25.8
8316,1984-07-08,
8317,1984-07-09,
8318,1984-07-10,24.4
8319,1984-07-11,
8320,1984-07-12,26.0
8321,1984-07-13,26.8
8322,1984-07-14,
8323,1984-07-15,27.3
8324,1984-07-16,27.9
8325,1984-07-17,
8326,1984-07-18,
8327,1984-07-19,
8328,1984-07-20,26.1
8329,1984-07-21,
8330,1984-07-22,
8331,1984-07-23,
8332,1984-07-24,27.2
8333,1984-07-25,26.8
8334,1984-07-26,27.4
8335,1984-07-27,
8336,1984-07-28,28.2
8337,1984-07-29,
8338,1984-07-30,
8339,1984-07-31,24.9
8340,1984-08-01,25.6
8341,1984-08-02,
8342,1984-08-03,
8343,1984-08-04,
8344,1984-08-05,26.2
8345,1984-08-06,
8346,1984-08-07,
8347,1984-08-08,27.7
8348,1984-08-09,
8349,1984-08-10,26.8
8350,1984-08-11,27.0
8351,1984-08-12,27.4
8352,1984-08-13,28.4
8353,1984-08-14,29.1
8354,1984-08-15,
8355,1984-08-16,
8356,1984-08-17,
8357,1984-08-18,25.1
8358,1984-08-19,25.2
8359,1984-08-20,
8360,1984-08-21,
8361,1984-08-22,25.2
8362,1984-08-23,24.6
8363,1984-08-24,
8364,1984-08-25,
8365,1984-08-26,
8366,1984-08-27,26.6
8367,1984-08-28,25.6
8368,1984-08-29,
8369,1984-08-30,26.2
8370,1984-08-31,
8371,1984-09-01,
8372,1984-09-02,25.0
8373,1984-09-03,
8374,1984-09-04,
8375,1984-09-05,
8376,1984-09-06,
8377,1984-09-07,25.5
8378,1984-09-08,25.6
8379,1984-09-09,27.0
8380,1984-09-10,27.2
8381,1984-09-11,
8382,1984-09-12,29.9
8383,1984-09-13,25.6
8384,1984-09-14,
8385,1984-09-15,
8386,1984-09-16,25.8
8387,1984-09-17,
8388,1984-09-18,24.9
8389,1984-09-19,
8390,1984-09-20,
8391,1984-09-21,
8392,1984-09-22,28.0
8393,1984-09-23,
8394,1984-09-24,
8395,1984-09-25,
8396,1984-09-26,
8397,1984-09-27,
8398,1984-09-28,
8399,1984-09-29,
8400,1984-09-30,
8401,1984-10-01,
8402,1984-10-02,25.0
8403,1984-10-03,24.8
8404,1984-10-04,
8405,1984-10-05,24.8
8406,1984-10-06,
8407,1984-10-07,25.7
8408,1984-10-08,25.7
8409,1984-10-09,
8410,1984-10-10,
8411,1984-10-11,
8412,1984-10-12,
8413,1984-10-13,
8414,1984-10-14,24.7
8415,1984-10-15,
8416,1984-10-16,
8417,1984-10-17,
8418,1984-10-18,
8419,1984-10-19,
8420,1984-10-20,
8421,1984-10-21,
8422,1984-10-22,
8423,1984-10-23,
8424,1984-10-24,21.3
8425,1984-10-25,
8426,1984-10-26,21.0
8427,1984-10-27,
8428,1984-10-28,
8429,1984-10-29,
8430,1984-10-30,
8431,1984-10-31,
8432,1984-11-01,
8433,1984-11-02,
8434,1984-11-03,
8435,1984-11-04,19.8
8436,1984-11-05,
8437,1984-11-06,
8438,1984-11-07,
8439,1984-11-08,
8440,1984-11-09,19.0
8441,1984-11-10,
8442,1984-11-11,18.5
8443,1984-11-12,18.9
8444,1984-11-13,
8445,1984-11-14,
8446,1984-11-15,
8447,1984-11-16,
8448,1984-11-17,19.9
8449,1984-11-18,
8450,1984-11-19,19.4
8451,1984-11-20,19.1
8452,1984-11-21,
8453,1984-11-22,19.3
8454,1984-11-23,16.8
8455,1984-11-24,15.3
8456,1984-11-25,16.8
8457,1984-11-26,
8458,1984-11-27,17.6
8459,1984-11-28,
8460,1984-11-29,18.1
8461,1984-11-30,
8462,1984-12-01,16.6
8463,1984-12-02,15.6
8464,1984-12-03,
8465,1984-12-04,16.4
8466,1984-12-05,
8467,1984-12-06,
8468,1984-12-07,
8469,1984-12-08,
8470,1984-12-09,13.6
8471,1984-12-10,
8472,1984-12-11,
8473,1984-12-12,
8474,1984-12-13,13.5
8475,1984-12-14,13.2
8476,1984-12-15,
8477,1984-12-16,14.6
8478,1984-12-17,
8479,1984-12-18,
8480,1984-12-19,14.3
8481,1984-12-20,15.2
8482,1984-12-21,
8483,1984-12-22,
8484,1984-12-23,
8485,1984-12-24,14.3
8486,1984-12-25,
8487,1984-12-26,13.3
8488,1984-12-27,
8489,1984-12-28,
8490,1984-12-29,
8491,1984-12-30,
8492,1984-12-31,
