,time,temperatura_avg
22007,2022-01-01,14.2
22008,2022-01-02,14.5
22009,2022-01-03,15.9
22010,2022-01-04,15.8
22011,2022-01-05,15.6
22012,2022-01-06,15.2
22013,2022-01-07,14.3
22014,2022-01-08,14.5
22015,2022-01-09,14.9
22016,2022-01-10,14.0
22017,2022-01-11,16.1
22018,2022-01-12,17.1
22019,2022-01-13,15.7
22020,2022-01-14,13.4
22021,2022-01-15,13.0
22022,2022-01-16,13.0
22023,2022-01-17,11.4
22024,2022-01-18,11.6
22025,2022-01-19,12.0
22026,2022-01-20,11.3
22027,2022-01-21,10.7
22028,2022-01-22,11.8
22029,2022-01-23,13.2
22030,2022-01-24,12.1
22031,2022-01-25,12.2
22032,2022-01-26,9.5
22033,2022-01-27,9.9
22034,2022-01-28,12.0
22035,2022-01-29,13.2
22036,2022-01-30,14.3
22037,2022-01-31,13.2
22038,2022-02-01,14.6
22039,2022-02-02,15.3
22040,2022-02-03,15.3
22041,2022-02-04,13.1
22042,2022-02-05,13.9
22043,2022-02-06,14.3
22044,2022-02-07,16.2
22045,2022-02-08,17.7
22046,2022-02-09,14.9
22047,2022-02-10,12.8
22048,2022-02-11,13.7
22049,2022-02-12,14.8
22050,2022-02-13,14.0
22051,2022-02-14,14.6
22052,2022-02-15,14.4
22053,2022-02-16,14.5
22054,2022-02-17,14.6
22055,2022-02-18,14.3
22056,2022-02-19,12.7
22057,2022-02-20,14.0
22058,2022-02-21,17.0
22059,2022-02-22,18.8
22060,2022-02-23,19.1
22061,2022-02-24,15.0
22062,2022-02-25,15.0
22063,2022-02-26,15.6
22064,2022-02-27,15.5
22065,2022-02-28,16.3
22066,2022-03-01,18.7
22067,2022-03-02,21.5
22068,2022-03-03,15.9
22069,2022-03-04,15.4
22070,2022-03-05,17.4
22071,2022-03-06,22.2
22072,2022-03-07,17.8
22073,2022-03-08,18.6
22074,2022-03-09,17.1
22075,2022-03-10,16.1
22076,2022-03-11,12.7
22077,2022-03-12,12.0
22078,2022-03-13,11.1
22079,2022-03-14,10.9
22080,2022-03-15,11.3
22081,2022-03-16,12.9
22082,2022-03-17,13.9
22083,2022-03-18,15.2
22084,2022-03-19,14.2
22085,2022-03-20,12.7
22086,2022-03-21,12.2
22087,2022-03-22,12.6
22088,2022-03-23,14.0
