,time,temperatura_avg
3014,1970-01-01,
3015,1970-01-02,
3016,1970-01-03,
3017,1970-01-04,
3018,1970-01-05,
3019,1970-01-06,
3020,1970-01-07,
3021,1970-01-08,
3022,1970-01-09,
3023,1970-01-10,
3024,1970-01-11,
3025,1970-01-12,
3026,1970-01-13,
3027,1970-01-14,
3028,1970-01-15,
3029,1970-01-16,
3030,1970-01-17,
3031,1970-01-18,
3032,1970-01-19,
3033,1970-01-20,
3034,1970-01-21,
3035,1970-01-22,
3036,1970-01-23,
3037,1970-01-24,
3038,1970-01-25,
3039,1970-01-26,
3040,1970-01-27,
3041,1970-01-28,
3042,1970-01-29,
3043,1970-01-30,
3044,1970-01-31,
3045,1970-02-01,
3046,1970-02-02,
3047,1970-02-03,
3048,1970-02-04,
3049,1970-02-05,
3050,1970-02-06,
3051,1970-02-07,
3052,1970-02-08,
3053,1970-02-09,
3054,1970-02-10,
3055,1970-02-11,
3056,1970-02-12,
3057,1970-02-13,
3058,1970-02-14,
3059,1970-02-15,
3060,1970-02-16,
3061,1970-02-17,
3062,1970-02-18,
3063,1970-02-19,
3064,1970-02-20,
3065,1970-02-21,
3066,1970-02-22,
3067,1970-02-23,
3068,1970-02-24,
3069,1970-02-25,
3070,1970-02-26,
3071,1970-02-27,
3072,1970-02-28,
3073,1970-03-01,
3074,1970-03-02,
3075,1970-03-03,
3076,1970-03-04,
3077,1970-03-05,
3078,1970-03-06,
3079,1970-03-07,
3080,1970-03-08,
3081,1970-03-09,
3082,1970-03-10,
3083,1970-03-11,
3084,1970-03-12,
3085,1970-03-13,
3086,1970-03-14,
3087,1970-03-15,
3088,1970-03-16,
3089,1970-03-17,
3090,1970-03-18,
3091,1970-03-19,
3092,1970-03-20,
3093,1970-03-21,
3094,1970-03-22,
3095,1970-03-23,
3096,1970-03-24,
3097,1970-03-25,
3098,1970-03-26,
3099,1970-03-27,
3100,1970-03-28,
3101,1970-03-29,
3102,1970-03-30,
3103,1970-03-31,
3104,1970-04-01,
3105,1970-04-02,
3106,1970-04-03,
3107,1970-04-04,
3108,1970-04-05,
3109,1970-04-06,
3110,1970-04-07,
3111,1970-04-08,
3112,1970-04-09,
3113,1970-04-10,
3114,1970-04-11,
3115,1970-04-12,
3116,1970-04-13,
3117,1970-04-14,
3118,1970-04-15,
3119,1970-04-16,
3120,1970-04-17,
3121,1970-04-18,
3122,1970-04-19,
3123,1970-04-20,
3124,1970-04-21,
3125,1970-04-22,
3126,1970-04-23,
3127,1970-04-24,
3128,1970-04-25,
3129,1970-04-26,
3130,1970-04-27,
3131,1970-04-28,
3132,1970-04-29,
3133,1970-04-30,
3134,1970-05-01,
3135,1970-05-02,
3136,1970-05-03,
3137,1970-05-04,
3138,1970-05-05,
3139,1970-05-06,
3140,1970-05-07,
3141,1970-05-08,
3142,1970-05-09,
3143,1970-05-10,
3144,1970-05-11,
3145,1970-05-12,
3146,1970-05-13,
3147,1970-05-14,
3148,1970-05-15,
3149,1970-05-16,
3150,1970-05-17,
3151,1970-05-18,
3152,1970-05-19,
3153,1970-05-20,
3154,1970-05-21,
3155,1970-05-22,
3156,1970-05-23,
