datum,temperatura,leto,mesec
2018-01-01,2.8,2018,1
2018-01-02,1.2,2018,1
2018-01-03,-1.1,2018,1
2018-01-04,-0.2,2018,1
2018-01-05,4.8,2018,1
2018-01-06,7.0,2018,1
2018-01-07,6.9,2018,1
2018-01-08,7.3,2018,1
2018-01-09,6.1,2018,1
2018-01-10,4.4,2018,1
2018-01-11,1.5,2018,1
2018-01-12,1.2,2018,1
2018-01-13,3.0,2018,1
2018-01-14,-0.1,2018,1
2018-01-15,-2.5,2018,1
2018-01-16,1.2,2018,1
2018-01-17,1.9,2018,1
2018-01-18,0.6,2018,1
2018-01-19,2.7,2018,1
2018-01-20,0.6,2018,1
2018-01-21,1.9,2018,1
2018-01-22,-0.1,2018,1
2018-01-23,3.3,2018,1
2018-01-24,3.8,2018,1
2018-01-25,3.1,2018,1
2018-01-26,5.0,2018,1
2018-01-27,4.6,2018,1
2018-01-28,4.9,2018,1
2018-01-29,7.8,2018,1
2018-01-30,6.4,2018,1
2018-01-31,3.9,2018,1
