datum,temperatura,leto,mesec
2012-12-01,1.7,2012,12
2012-12-02,0.8,2012,12
2012-12-03,-0.8,2012,12
2012-12-04,0.0,2012,12
2012-12-05,-2.1,2012,12
2012-12-06,-5.0,2012,12
2012-12-07,-6.0,2012,12
2012-12-08,-3.6,2012,12
2012-12-09,-8.6,2012,12
2012-12-10,-7.6,2012,12
2012-12-11,-7.1,2012,12
2012-12-12,-10.5,2012,12
2012-12-13,-10.2,2012,12
2012-12-14,-0.2,2012,12
2012-12-15,3.0,2012,12
2012-12-16,3.1,2012,12
2012-12-17,2.5,2012,12
2012-12-18,1.4,2012,12
2012-12-19,1.7,2012,12
2012-12-20,0.5,2012,12
2012-12-21,0.3,2012,12
2012-12-22,0.8,2012,12
2012-12-23,1.3,2012,12
2012-12-24,2.6,2012,12
2012-12-25,4.0,2012,12
2012-12-26,5.5,2012,12
2012-12-27,3.5,2012,12
2012-12-28,4.0,2012,12
2012-12-29,1.5,2012,12
2012-12-30,1.4,2012,12
2012-12-31,1.2,2012,12
