time,temperatura_avg
1990-01-01,-1.1
1990-01-02,-1.1
1990-01-03,0.2
1990-01-04,-0.7
1990-01-05,-0.1
1990-01-06,0.2
1990-01-07,-3.0
1990-01-08,-0.1
1990-01-09,3.9
1990-01-10,5.2
1990-01-11,5.1
1990-01-12,7.0
1990-01-13,2.9
1990-01-14,3.5
1990-01-15,4.0
1990-01-16,9.8
1990-01-17,9.4
1990-01-18,5.3
1990-01-19,5.3
1990-01-20,6.0
1990-01-21,8.6
1990-01-22,9.2
1990-01-23,8.1
1990-01-24,6.4
1990-01-25,5.5
1990-01-26,7.1
1990-01-27,5.2
1990-01-28,6.1
1990-01-29,6.4
1990-01-30,5.1
1990-01-31,7.6
1990-02-01,8.1
1990-02-02,6.8
1990-02-03,7.2
1990-02-04,7.6
1990-02-05,7.6
1990-02-06,6.4
1990-02-07,8.8
1990-02-08,11.7
1990-02-09,6.2
1990-02-10,5.4
1990-02-11,5.9
1990-02-12,3.9
1990-02-13,3.2
1990-02-14,3.0
1990-02-15,2.3
1990-02-16,2.9
1990-02-17,3.8
1990-02-18,7.4
1990-02-19,9.7
1990-02-20,12.7
1990-02-21,12.6
1990-02-22,9.3
1990-02-23,10.1
1990-02-24,11.0
1990-02-25,12.8
1990-02-26,9.1
1990-02-27,4.0
1990-02-28,5.5
1990-03-01,3.7
1990-03-02,2.6
1990-03-03,3.2
1990-03-04,5.9
1990-03-05,7.2
1990-03-06,8.0
1990-03-07,9.0
1990-03-08,10.3
1990-03-09,6.9
1990-03-10,5.9
1990-03-11,12.5
1990-03-12,9.8
1990-03-13,6.5
1990-03-14,6.4
1990-03-15,8.8
1990-03-16,11.2
1990-03-17,12.5
1990-03-18,12.5
1990-03-19,14.9
1990-03-20,13.0
1990-03-21,12.6
1990-03-22,12.1
1990-03-23,9.3
1990-03-24,9.7
1990-03-25,6.5
1990-03-26,6.4
1990-03-27,6.1
1990-03-28,7.0
1990-03-29,9.2
1990-03-30,7.7
1990-03-31,11.5
1990-04-01,13.9
1990-04-02,15.9
1990-04-03,13.0
1990-04-04,6.6
1990-04-05,5.3
1990-04-06,7.2
1990-04-07,6.8
1990-04-08,4.1
1990-04-09,4.2
1990-04-10,7.0
1990-04-11,8.1
1990-04-12,8.9
1990-04-13,10.3
1990-04-14,13.6
1990-04-15,8.6
1990-04-16,8.8
1990-04-17,8.1
1990-04-18,9.2
1990-04-19,10.1
1990-04-20,13.9
1990-04-21,15.1
1990-04-22,13.9
1990-04-23,12.5
1990-04-24,10.5
1990-04-25,10.9
1990-04-26,12.7
1990-04-27,9.6
1990-04-28,7.9
1990-04-29,11.4
1990-04-30,13.1
1990-05-01,16.8
1990-05-02,17.9
1990-05-03,17.9
1990-05-04,19.9
1990-05-05,20.9
1990-05-06,21.9
1990-05-07,22.4
1990-05-08,22.0
1990-05-09,19.5
1990-05-10,19.0
1990-05-11,16.6
1990-05-12,14.8
1990-05-13,16.1
1990-05-14,13.8
1990-05-15,14.1
1990-05-16,16.4
1990-05-17,14.4
1990-05-18,12.0
1990-05-19,14.3
1990-05-20,14.7
1990-05-21,16.5
1990-05-22,17.5
1990-05-23,17.9
1990-05-24,16.5
1990-05-25,13.1
1990-05-26,12.0
1990-05-27,12.2
1990-05-28,11.3
1990-05-29,11.2
1990-05-30,14.6
1990-05-31,16.9
1990-06-01,19.8
1990-06-02,18.3
1990-06-03,16.0
1990-06-04,14.5
1990-06-05,13.1
1990-06-06,16.4
1990-06-07,18.2
1990-06-08,16.4
1990-06-09,11.0
1990-06-10,12.3
1990-06-11,16.1
1990-06-12,17.3
1990-06-13,17.6
1990-06-14,15.9
1990-06-15,14.8
1990-06-16,14.9
1990-06-17,14.6
1990-06-18,18.4
1990-06-19,20.9
1990-06-20,22.1
1990-06-21,19.2
1990-06-22,17.8
1990-06-23,16.5
1990-06-24,16.2
1990-06-25,17.8
1990-06-26,21.6
1990-06-27,24.1
1990-06-28,23.4
1990-06-29,19.9
1990-06-30,19.4
1990-07-01,20.0
1990-07-02,17.5
1990-07-03,16.2
1990-07-04,16.8
1990-07-05,16.7
1990-07-06,15.7
1990-07-07,15.3
1990-07-08,17.7
1990-07-09,20.0
1990-07-10,16.0
1990-07-11,16.3
1990-07-12,20.2
1990-07-13,16.8
1990-07-14,17.1
1990-07-15,19.0
1990-07-16,20.1
1990-07-17,18.0
1990-07-18,16.9
1990-07-19,16.6
1990-07-20,19.2
1990-07-21,21.3
1990-07-22,17.4
1990-07-23,15.7
1990-07-24,15.5
1990-07-25,17.1
1990-07-26,18.0
1990-07-27,19.9
1990-07-28,23.7
1990-07-29,23.5
1990-07-30,22.3
1990-07-31,24.9
1990-08-01,23.5
1990-08-02,23.0
1990-08-03,24.1
1990-08-04,26.3
1990-08-05,25.3
1990-08-06,19.0
1990-08-07,16.9
1990-08-08,17.9
1990-08-09,17.8
1990-08-10,17.9
1990-08-11,17.5
1990-08-12,23.5
1990-08-13,24.7
1990-08-14,23.8
1990-08-15,21.2
1990-08-16,21.4
1990-08-17,17.3
1990-08-18,16.0
1990-08-19,15.9
1990-08-20,17.2
1990-08-21,14.7
1990-08-22,16.8
1990-08-23,17.9
1990-08-24,18.9
1990-08-25,21.7
1990-08-26,20.0
1990-08-27,20.5
1990-08-28,21.5
1990-08-29,22.8
1990-08-30,24.4
1990-08-31,20.7
1990-09-01,16.1
1990-09-02,15.9
1990-09-03,16.9
1990-09-04,14.5
1990-09-05,12.5
1990-09-06,14.2
1990-09-07,14.2
1990-09-08,12.9
1990-09-09,13.6
1990-09-10,13.5
1990-09-11,14.5
1990-09-12,13.4
1990-09-13,14.1
1990-09-14,14.1
1990-09-15,13.3
1990-09-16,12.7
1990-09-17,13.7
1990-09-18,12.8
1990-09-19,14.3
1990-09-20,11.5
1990-09-21,10.3
1990-09-22,11.6
1990-09-23,13.2
1990-09-24,11.6
1990-09-25,11.2
1990-09-26,10.2
1990-09-27,10.3
1990-09-28,11.5
1990-09-29,14.9
1990-09-30,15.4
1990-10-01,16.2
1990-10-02,11.5
1990-10-03,14.3
1990-10-04,13.0
1990-10-05,12.3
1990-10-06,15.9
1990-10-07,14.5
1990-10-08,9.1
1990-10-09,10.5
1990-10-10,12.0
1990-10-11,14.4
1990-10-12,13.7
1990-10-13,14.5
1990-10-14,16.2
1990-10-15,17.4
1990-10-16,16.6
1990-10-17,15.6
1990-10-18,16.1
1990-10-19,14.9
1990-10-20,11.5
1990-10-21,7.2
1990-10-22,5.7
1990-10-23,5.6
1990-10-24,6.0
1990-10-25,6.3
1990-10-26,7.0
1990-10-27,8.1
1990-10-28,9.0
1990-10-29,8.3
1990-10-30,5.9
1990-10-31,8.9
1990-11-01,10.2
1990-11-02,8.6
1990-11-03,8.0
1990-11-04,4.4
1990-11-05,3.0
1990-11-06,4.2
1990-11-07,6.7
1990-11-08,7.7
1990-11-09,4.8
1990-11-10,4.2
1990-11-11,7.0
1990-11-12,8.2
1990-11-13,6.3
1990-11-14,8.9
1990-11-15,10.4
1990-11-16,9.9
1990-11-17,9.5
1990-11-18,7.3
1990-11-19,5.9
1990-11-20,5.7
1990-11-21,6.2
1990-11-22,4.0
1990-11-23,3.1
1990-11-24,3.2
1990-11-25,2.2
1990-11-26,5.7
1990-11-27,3.7
1990-11-28,5.0
1990-11-29,2.9
1990-11-30,1.8
1990-12-01,-0.7
1990-12-02,0.8
1990-12-03,5.0
1990-12-04,5.4
1990-12-05,1.9
1990-12-06,-0.4
1990-12-07,-0.1
1990-12-08,-2.8
1990-12-09,-2.2
1990-12-10,1.1
1990-12-11,0.9
1990-12-12,1.8
1990-12-13,2.5
1990-12-14,1.4
1990-12-15,0.5
1990-12-16,1.2
1990-12-17,-0.2
1990-12-18,-0.6
1990-12-19,0.1
1990-12-20,1.1
1990-12-21,2.5
1990-12-22,1.5
1990-12-23,4.1
1990-12-24,1.2
1990-12-25,-0.7
1990-12-26,1.1
1990-12-27,4.9
1990-12-28,3.6
1990-12-29,6.3
1990-12-30,6.7
1990-12-31,4.5
