time,temperatura_avg
1991-01-01,4.9
1991-01-02,6.3
1991-01-03,7.5
1991-01-04,7.6
1991-01-05,5.4
1991-01-06,6.3
1991-01-07,6.7
1991-01-08,6.2
1991-01-09,9.3
1991-01-10,11.2
1991-01-11,8.2
1991-01-12,5.8
1991-01-13,1.8
1991-01-14,-0.8
1991-01-15,-1.8
1991-01-16,-2.2
1991-01-17,-0.8
1991-01-18,0.1
1991-01-19,1.4
1991-01-20,0.8
1991-01-21,4.0
1991-01-22,3.4
1991-01-23,1.4
1991-01-24,2.2
1991-01-25,3.5
1991-01-26,3.3
1991-01-27,2.3
1991-01-28,2.0
1991-01-29,1.3
1991-01-30,-0.9
1991-01-31,-6.3
1991-02-01,-7.5
1991-02-02,-7.4
1991-02-03,-5.1
1991-02-04,-2.7
1991-02-05,-7.9
1991-02-06,-8.7
1991-02-07,-7.0
1991-02-08,-4.3
1991-02-09,-2.3
1991-02-10,-1.3
1991-02-11,-2.6
1991-02-12,-3.5
1991-02-13,-3.8
1991-02-14,-3.8
1991-02-15,-1.1
1991-02-16,-0.4
1991-02-17,0.0
1991-02-18,1.2
1991-02-19,-0.2
1991-02-20,3.4
1991-02-21,4.3
1991-02-22,2.9
1991-02-23,5.2
1991-02-24,8.6
1991-02-25,5.8
1991-02-26,2.4
1991-02-27,0.2
1991-02-28,1.1
1991-03-01,2.4
1991-03-02,2.9
1991-03-03,6.4
1991-03-04,7.0
1991-03-05,6.4
1991-03-06,5.7
1991-03-07,5.8
1991-03-08,7.7
1991-03-09,8.0
1991-03-10,8.8
1991-03-11,10.8
1991-03-12,11.6
1991-03-13,8.9
1991-03-14,11.5
1991-03-15,10.2
1991-03-16,8.9
1991-03-17,10.2
1991-03-18,7.8
1991-03-19,9.0
1991-03-20,11.5
1991-03-21,13.0
1991-03-22,8.7
1991-03-23,9.0
1991-03-24,8.0
1991-03-25,5.6
1991-03-26,6.3
1991-03-27,5.1
1991-03-28,3.6
1991-03-29,4.0
1991-03-30,7.3
1991-03-31,5.8
1991-04-01,8.0
1991-04-02,12.0
1991-04-03,14.1
1991-04-04,10.6
1991-04-05,12.4
1991-04-06,12.7
1991-04-07,11.2
1991-04-08,9.4
1991-04-09,8.6
1991-04-10,11.6
1991-04-11,13.7
1991-04-12,14.5
1991-04-13,15.5
1991-04-14,15.0
1991-04-15,15.6
1991-04-16,5.0
1991-04-17,3.9
1991-04-18,3.3
1991-04-19,1.6
1991-04-20,2.5
1991-04-21,4.5
1991-04-22,6.4
1991-04-23,8.0
1991-04-24,7.7
