datum,temperatura,leto,mesec
2021-08-01,19.1,2021,8
2021-08-02,17.3,2021,8
2021-08-03,17.4,2021,8
2021-08-04,18.2,2021,8
2021-08-05,18.0,2021,8
2021-08-06,18.3,2021,8
2021-08-07,20.3,2021,8
2021-08-08,20.3,2021,8
2021-08-09,19.4,2021,8
2021-08-10,20.9,2021,8
2021-08-11,21.6,2021,8
2021-08-12,22.7,2021,8
2021-08-13,24.7,2021,8
2021-08-14,25.2,2021,8
2021-08-15,24.2,2021,8
2021-08-16,22.8,2021,8
2021-08-17,17.2,2021,8
2021-08-18,16.7,2021,8
2021-08-19,17.6,2021,8
2021-08-20,19.3,2021,8
2021-08-21,20.4,2021,8
2021-08-22,21.7,2021,8
2021-08-23,16.6,2021,8
2021-08-24,16.9,2021,8
2021-08-25,15.8,2021,8
2021-08-26,15.6,2021,8
2021-08-27,15.0,2021,8
2021-08-28,14.1,2021,8
2021-08-29,13.6,2021,8
2021-08-30,13.1,2021,8
2021-08-31,15.1,2021,8
