time,temperatura_avg
1957-01-01,1.1
1957-01-02,4.7
1957-01-03,0.8
1957-01-04,-0.8
1957-01-05,-3.7
1957-01-06,1.9
1957-01-07,1.8
1957-01-08,-0.5
1957-01-09,-6.7
1957-01-10,-7.3
1957-01-11,3.5
1957-01-12,6.4
1957-01-13,0.4
1957-01-14,-1.8
1957-01-15,-8.0
1957-01-16,-10.5
1957-01-17,-2.3
1957-01-18,-3.0
1957-01-19,0.2
1957-01-20,6.1
1957-01-21,2.4
1957-01-22,-7.7
1957-01-23,-7.0
1957-01-24,-10.8
1957-01-25,-14.6
1957-01-26,-11.8
1957-01-27,-11.1
1957-01-28,-8.5
1957-01-29,-12.4
1957-01-30,-8.2
1957-01-31,-0.5
1957-02-01,0.3
1957-02-02,2.1
1957-02-03,1.5
1957-02-04,-1.3
1957-02-05,1.0
1957-02-06,3.5
1957-02-07,2.5
1957-02-08,7.2
1957-02-09,4.6
1957-02-10,3.5
1957-02-11,8.1
1957-02-12,10.4
1957-02-13,9.7
1957-02-14,11.4
1957-02-15,4.7
1957-02-16,4.0
1957-02-17,5.8
1957-02-18,3.6
1957-02-19,0.9
1957-02-20,5.5
1957-02-21,-3.9
1957-02-22,0.9
1957-02-23,8.8
1957-02-24,12.5
1957-02-25,9.0
1957-02-26,7.0
1957-02-27,5.5
1957-02-28,0.9
1957-03-01,1.2
1957-03-02,2.3
1957-03-03,4.3
1957-03-04,-0.8
1957-03-05,-2.4
1957-03-06,-4.2
1957-03-07,1.0
1957-03-08,4.4
1957-03-09,6.4
1957-03-10,9.3
1957-03-11,6.7
1957-03-12,11.0
1957-03-13,0.3
1957-03-14,-2.8
1957-03-15,2.7
1957-03-16,7.5
1957-03-17,3.0
1957-03-18,3.0
1957-03-19,6.9
1957-03-20,7.1
1957-03-21,8.7
1957-03-22,-0.9
1957-03-23,-1.7
1957-03-24,-1.3
1957-03-25,1.9
1957-03-26,3.9
1957-03-27,5.3
1957-03-28,6.6
1957-03-29,9.0
1957-03-30,6.2
1957-03-31,6.2
1957-04-01,4.9
1957-04-02,-1.8
1957-04-03,-4.5
1957-04-04,0.1
1957-04-05,3.1
1957-04-06,5.5
1957-04-07,-5.2
1957-04-08,-0.8
1957-04-09,4.0
1957-04-10,6.0
1957-04-11,-2.0
1957-04-12,-3.7
1957-04-13,3.9
1957-04-14,5.3
1957-04-15,9.9
1957-04-16,10.0
1957-04-17,11.2
1957-04-18,13.4
1957-04-19,6.2
1957-04-20,10.6
1957-04-21,14.8
1957-04-22,11.6
1957-04-23,9.2
1957-04-24,12.4
1957-04-25,4.4
1957-04-26,4.1
1957-04-27,3.6
1957-04-28,6.8
1957-04-29,10.9
1957-04-30,13.4
1957-05-01,15.7
1957-05-02,16.6
1957-05-03,12.8
1957-05-04,11.1
1957-05-05,11.0
1957-05-06,14.3
1957-05-07,18.0
1957-05-08,13.9
1957-05-09,7.2
1957-05-10,6.8
1957-05-11,11.7
1957-05-12,10.6
1957-05-13,9.5
1957-05-14,10.0
1957-05-15,4.1
1957-05-16,1.5
1957-05-17,6.8
1957-05-18,12.6
1957-05-19,16.8
1957-05-20,11.8
1957-05-21,12.7
1957-05-22,8.2
1957-05-23,10.7
1957-05-24,13.1
1957-05-25,14.1
1957-05-26,15.7
1957-05-27,16.5
1957-05-28,17.6
1957-05-29,18.0
1957-05-30,16.7
1957-05-31,12.2
1957-06-01,11.9
1957-06-02,17.1
1957-06-03,20.0
1957-06-04,21.2
1957-06-05,22.1
1957-06-06,22.1
1957-06-07,20.7
1957-06-08,20.4
1957-06-09,21.8
1957-06-10,19.6
1957-06-11,14.6
1957-06-12,18.8
1957-06-13,15.4
1957-06-14,16.3
1957-06-15,11.1
1957-06-16,13.4
1957-06-17,13.8
1957-06-18,17.6
1957-06-19,21.1
1957-06-20,24.4
1957-06-21,17.8
1957-06-22,16.2
1957-06-23,15.9
1957-06-24,21.3
1957-06-25,24.1
1957-06-26,22.7
1957-06-27,22.9
1957-06-28,23.5
1957-06-29,24.8
1957-06-30,23.0
1957-07-01,26.1
1957-07-02,27.4
1957-07-03,27.3
1957-07-04,21.3
1957-07-05,24.1
1957-07-06,26.5
1957-07-07,23.1
1957-07-08,19.9
1957-07-09,22.4
1957-07-10,23.9
1957-07-11,24.4
1957-07-12,22.3
1957-07-13,22.2
1957-07-14,23.9
1957-07-15,26.4
1957-07-16,25.0
1957-07-17,25.9
1957-07-18,22.1
1957-07-19,19.3
1957-07-20,20.5
1957-07-21,20.6
1957-07-22,21.8
1957-07-23,20.7
1957-07-24,19.6
1957-07-25,18.9
1957-07-26,20.1
1957-07-27,23.9
1957-07-28,25.1
1957-07-29,24.5
1957-07-30,22.8
1957-07-31,25.0
1957-08-01,26.1
1957-08-02,24.9
1957-08-03,24.5
1957-08-04,23.5
1957-08-05,23.4
1957-08-06,23.3
1957-08-07,23.6
1957-08-08,23.9
1957-08-09,23.8
1957-08-10,24.1
1957-08-11,25.3
1957-08-12,23.4
1957-08-13,23.3
1957-08-14,24.8
1957-08-15,22.0
1957-08-16,19.4
1957-08-17,18.9
1957-08-18,19.6
1957-08-19,23.5
1957-08-20,21.5
1957-08-21,20.4
1957-08-22,20.6
1957-08-23,17.6
1957-08-24,22.6
1957-08-25,23.9
1957-08-26,22.2
1957-08-27,21.4
1957-08-28,18.8
1957-08-29,18.6
1957-08-30,19.1
1957-08-31,19.2
1957-09-01,18.9
1957-09-02,18.4
1957-09-03,21.0
1957-09-04,21.6
1957-09-05,20.8
1957-09-06,15.1
1957-09-07,17.3
1957-09-08,21.8
1957-09-09,13.7
1957-09-10,13.1
1957-09-11,13.8
1957-09-12,16.9
1957-09-13,8.5
1957-09-14,10.3
1957-09-15,16.4
1957-09-16,19.1
1957-09-17,21.1
1957-09-18,17.9
1957-09-19,10.6
1957-09-20,9.0
1957-09-21,9.8
1957-09-22,11.2
1957-09-23,15.3
1957-09-24,18.4
1957-09-25,17.9
1957-09-26,16.4
1957-09-27,18.0
1957-09-28,21.0
1957-09-29,20.9
1957-09-30,20.2
1957-10-01,19.5
1957-10-02,20.6
1957-10-03,19.2
1957-10-04,18.1
1957-10-05,13.6
1957-10-06,15.4
1957-10-07,11.9
1957-10-08,7.4
1957-10-09,8.8
1957-10-10,11.8
1957-10-11,14.8
1957-10-12,9.6
1957-10-13,11.2
1957-10-14,10.9
1957-10-15,10.7
1957-10-16,9.1
1957-10-17,10.6
1957-10-18,12.6
1957-10-19,9.0
1957-10-20,8.0
1957-10-21,9.1
1957-10-22,8.0
1957-10-23,8.3
1957-10-24,5.2
1957-10-25,-0.2
1957-10-26,2.0
1957-10-27,5.4
1957-10-28,8.4
1957-10-29,9.2
1957-10-30,13.2
1957-10-31,12.7
1957-11-01,8.4
1957-11-02,1.9
1957-11-03,3.2
1957-11-04,1.5
1957-11-05,3.4
1957-11-06,4.8
1957-11-07,3.5
1957-11-08,-1.1
1957-11-09,0.9
1957-11-10,4.7
1957-11-11,6.3
1957-11-12,5.2
1957-11-13,5.3
1957-11-14,7.1
1957-11-15,1.3
1957-11-16,-1.0
1957-11-17,-1.5
1957-11-18,-1.0
1957-11-19,0.2
1957-11-20,-3.2
1957-11-21,-7.2
1957-11-22,-1.4
1957-11-23,6.3
1957-11-24,6.5
1957-11-25,10.2
1957-11-26,10.4
1957-11-27,-1.5
1957-11-28,0.8
1957-11-29,-2.6
1957-11-30,2.9
1957-12-01,5.3
1957-12-02,3.4
1957-12-03,3.9
1957-12-04,8.9
1957-12-05,8.4
1957-12-06,3.8
1957-12-07,2.2
1957-12-08,1.8
1957-12-09,11.9
1957-12-10,-0.5
1957-12-11,1.6
1957-12-12,7.3
1957-12-13,7.1
1957-12-14,8.9
1957-12-15,6.1
1957-12-16,7.6
1957-12-17,8.8
1957-12-18,6.3
1957-12-19,1.8
1957-12-20,7.2
1957-12-21,7.1
1957-12-22,6.8
1957-12-23,-1.9
1957-12-24,1.0
1957-12-25,5.4
1957-12-26,6.5
1957-12-27,-0.2
1957-12-28,3.2
1957-12-29,4.6
1957-12-30,-2.0
1957-12-31,-5.2
