time,temperatura_avg
1973-01-01,-7.9
1973-01-02,-8.2
1973-01-03,-8.0
1973-01-04,-14.0
1973-01-05,-12.8
1973-01-06,-12.0
1973-01-07,-12.5
1973-01-08,-14.2
1973-01-09,-16.5
1973-01-10,-11.7
1973-01-11,-5.6
1973-01-12,3.2
1973-01-13,7.7
1973-01-14,9.8
1973-01-15,7.1
1973-01-16,7.0
1973-01-17,5.7
1973-01-18,4.0
1973-01-19,5.8
1973-01-20,-1.2
1973-01-21,-3.4
1973-01-22,-3.4
1973-01-23,-2.5
1973-01-24,1.6
1973-01-25,1.3
1973-01-26,0.0
1973-01-27,-5.4
1973-01-28,-6.4
1973-01-29,2.7
1973-01-30,2.5
1973-01-31,-0.0
1973-02-01,-1.2
1973-02-02,-1.0
1973-02-03,1.9
1973-02-04,5.3
1973-02-05,2.8
1973-02-06,-0.6
1973-02-07,-6.4
1973-02-08,-7.3
1973-02-09,-3.5
1973-02-10,1.4
1973-02-11,4.4
1973-02-12,3.1
1973-02-13,-1.9
1973-02-14,-2.4
1973-02-15,-0.6
1973-02-16,-1.2
1973-02-17,0.2
1973-02-18,2.8
1973-02-19,-1.8
1973-02-20,3.1
1973-02-21,1.1
1973-02-22,1.8
1973-02-23,4.3
1973-02-24,6.0
1973-02-25,6.4
1973-02-26,5.6
1973-02-27,5.7
1973-02-28,5.2
1973-03-01,6.8
1973-03-02,6.0
1973-03-03,0.7
1973-03-04,-0.5
1973-03-05,1.7
1973-03-06,2.1
1973-03-07,2.8
1973-03-08,3.1
1973-03-09,5.4
1973-03-10,5.1
1973-03-11,7.7
1973-03-12,8.6
1973-03-13,5.8
1973-03-14,3.5
1973-03-15,0.4
1973-03-16,2.8
1973-03-17,8.2
1973-03-18,6.7
1973-03-19,2.0
1973-03-20,5.9
1973-03-21,8.0
1973-03-22,5.8
1973-03-23,4.1
1973-03-24,2.8
1973-03-25,2.4
1973-03-26,5.5
1973-03-27,2.5
1973-03-28,0.1
1973-03-29,0.1
1973-03-30,0.4
1973-03-31,4.3
1973-04-01,5.5
1973-04-02,1.8
1973-04-03,1.1
1973-04-04,2.9
1973-04-05,8.1
1973-04-06,9.7
1973-04-07,-4.0
1973-04-08,-4.9
1973-04-09,-5.5
1973-04-10,0.3
1973-04-11,6.2
1973-04-12,9.1
1973-04-13,11.4
1973-04-14,14.2
1973-04-15,1.0
