time,temperatura_avg
1954-01-01,3.6
1954-01-02,2.0
1954-01-03,6.5
1954-01-04,4.4
1954-01-05,6.5
1954-01-06,7.5
1954-01-07,7.6
1954-01-08,2.9
1954-01-09,-2.2
1954-01-10,-6.2
1954-01-11,-6.9
1954-01-12,-9.1
1954-01-13,-3.6
1954-01-14,0.1
1954-01-15,1.5
1954-01-16,2.6
1954-01-17,2.9
1954-01-18,6.6
1954-01-19,4.4
1954-01-20,-13.1
1954-01-21,-4.2
1954-01-22,5.2
1954-01-23,8.2
1954-01-24,7.9
1954-01-25,-2.2
1954-01-26,-2.1
1954-01-27,3.8
1954-01-28,8.0
1954-01-29,8.4
1954-01-30,4.4
1954-01-31,8.4
1954-02-01,4.8
1954-02-02,9.2
1954-02-03,10.2
1954-02-04,7.4
1954-02-05,8.0
1954-02-06,4.3
1954-02-07,6.1
1954-02-08,12.4
1954-02-09,11.0
1954-02-10,8.8
1954-02-11,-0.2
1954-02-12,11.2
1954-02-13,13.9
1954-02-14,12.3
1954-02-15,4.5
1954-02-16,4.5
1954-02-17,7.4
1954-02-18,9.5
1954-02-19,0.9
1954-02-20,6.6
1954-02-21,10.7
1954-02-22,7.2
1954-02-23,6.8
1954-02-24,12.0
1954-02-25,8.3
1954-02-26,8.4
1954-02-27,-3.1
1954-02-28,1.9
1954-03-01,-4.2
1954-03-02,-12.8
1954-03-03,-13.6
1954-03-04,-6.7
1954-03-05,-1.0
1954-03-06,7.1
1954-03-07,5.3
1954-03-08,8.9
1954-03-09,13.4
1954-03-10,13.1
1954-03-11,6.8
1954-03-12,-4.3
1954-03-13,-4.7
1954-03-14,-0.8
1954-03-15,2.9
1954-03-16,8.3
1954-03-17,10.8
1954-03-18,4.8
1954-03-19,3.7
1954-03-20,3.2
1954-03-21,4.0
1954-03-22,2.2
1954-03-23,4.4
1954-03-24,3.4
1954-03-25,0.0
1954-03-26,4.0
1954-03-27,8.2
1954-03-28,5.7
1954-03-29,-0.4
1954-03-30,-6.1
1954-03-31,-3.1
1954-04-01,9.2
1954-04-02,11.1
1954-04-03,10.6
1954-04-04,15.0
1954-04-05,15.7
1954-04-06,15.5
1954-04-07,8.9
1954-04-08,13.8
1954-04-09,14.2
1954-04-10,11.3
1954-04-11,10.1
1954-04-12,9.7
1954-04-13,16.0
1954-04-14,13.8
1954-04-15,4.3
1954-04-16,11.7
1954-04-17,17.9
1954-04-18,18.0
1954-04-19,12.4
1954-04-20,12.6
1954-04-21,7.3
1954-04-22,11.2
1954-04-23,18.4
1954-04-24,16.9
1954-04-25,16.2
1954-04-26,15.9
1954-04-27,17.1
1954-04-28,18.7
1954-04-29,2.9
1954-04-30,0.1
1954-05-01,-1.4
1954-05-02,-0.8
1954-05-03,5.6
1954-05-04,12.9
1954-05-05,14.7
1954-05-06,12.2
1954-05-07,12.0
1954-05-08,14.4
1954-05-09,13.2
1954-05-10,10.9
1954-05-11,10.5
1954-05-12,17.5
1954-05-13,19.3
1954-05-14,20.1
1954-05-15,19.3
1954-05-16,16.9
1954-05-17,15.3
1954-05-18,18.6
1954-05-19,19.0
1954-05-20,23.2
1954-05-21,23.6
1954-05-22,16.6
1954-05-23,10.2
1954-05-24,14.8
1954-05-25,16.2
1954-05-26,17.8
1954-05-27,15.8
1954-05-28,13.0
1954-05-29,15.6
1954-05-30,20.6
1954-05-31,15.7
1954-06-01,16.6
1954-06-02,12.5
1954-06-03,13.9
1954-06-04,22.1
1954-06-05,25.7
1954-06-06,16.2
1954-06-07,16.2
1954-06-08,17.6
1954-06-09,21.3
1954-06-10,22.5
1954-06-11,20.6
1954-06-12,22.5
1954-06-13,22.9
1954-06-14,17.2
1954-06-15,18.8
1954-06-16,23.3
1954-06-17,23.9
1954-06-18,16.0
1954-06-19,21.8
1954-06-20,24.7
1954-06-21,24.7
1954-06-22,27.0
1954-06-23,30.4
1954-06-24,30.2
1954-06-25,25.3
1954-06-26,22.4
1954-06-27,23.5
1954-06-28,24.2
1954-06-29,21.4
1954-06-30,22.8
1954-07-01,23.9
1954-07-02,25.6
1954-07-03,25.9
1954-07-04,24.8
1954-07-05,24.4
1954-07-06,25.3
1954-07-07,25.4
1954-07-08,24.3
1954-07-09,26.4
1954-07-10,29.6
1954-07-11,31.0
1954-07-12,30.7
1954-07-13,29.1
1954-07-14,22.1
1954-07-15,23.6
1954-07-16,26.1
1954-07-17,23.7
1954-07-18,24.3
1954-07-19,24.9
1954-07-20,24.9
1954-07-21,26.2
1954-07-22,18.2
1954-07-23,20.0
1954-07-24,23.0
1954-07-25,24.3
1954-07-26,26.2
1954-07-27,23.0
1954-07-28,25.0
1954-07-29,28.2
1954-07-30,26.8
1954-07-31,24.8
1954-08-01,27.0
1954-08-02,25.4
1954-08-03,28.8
1954-08-04,24.3
1954-08-05,21.4
1954-08-06,19.5
1954-08-07,17.4
1954-08-08,22.2
1954-08-09,24.3
1954-08-10,25.2
1954-08-11,22.1
1954-08-12,21.6
1954-08-13,21.6
1954-08-14,23.4
1954-08-15,23.2
1954-08-16,22.7
1954-08-17,23.9
1954-08-18,19.9
1954-08-19,23.1
1954-08-20,22.7
1954-08-21,22.7
1954-08-22,17.9
1954-08-23,21.4
1954-08-24,23.3
1954-08-25,25.0
1954-08-26,25.2
1954-08-27,23.8
1954-08-28,25.1
1954-08-29,25.8
1954-08-30,25.2
1954-08-31,26.1
1954-09-01,24.8
1954-09-02,24.9
1954-09-03,20.8
1954-09-04,19.8
1954-09-05,19.6
1954-09-06,18.9
1954-09-07,21.4
1954-09-08,19.8
1954-09-09,18.7
1954-09-10,20.8
1954-09-11,23.6
1954-09-12,22.5
1954-09-13,19.4
1954-09-14,20.7
1954-09-15,21.3
1954-09-16,22.5
1954-09-17,20.4
1954-09-18,21.1
1954-09-19,20.4
1954-09-20,18.4
1954-09-21,14.7
1954-09-22,20.4
1954-09-23,19.1
1954-09-24,12.6
1954-09-25,15.5
1954-09-26,16.8
