time,temperatura_avg
2014-01-01,18.6
2014-01-02,18.9
2014-01-03,21.9
2014-01-04,22.1
2014-01-05,19.1
2014-01-06,17.5
2014-01-07,21.1
2014-01-08,18.3
2014-01-09,16.7
2014-01-10,18.2
2014-01-11,17.8
2014-01-12,18.9
2014-01-13,18.9
2014-01-14,17.9
2014-01-15,18.4
2014-01-16,18.9
2014-01-17,17.7
2014-01-18,16.7
2014-01-19,19.2
2014-01-20,19.7
2014-01-21,18.9
2014-01-22,20.2
2014-01-23,18.1
2014-01-24,17.8
2014-01-25,20.9
2014-01-26,18.4
2014-01-27,16.6
2014-01-28,17.0
2014-01-29,18.9
2014-01-30,18.1
2014-01-31,19.6
2014-02-01,19.4
2014-02-02,19.9
2014-02-03,19.8
2014-02-04,19.9
2014-02-05,20.1
2014-02-06,20.5
2014-02-07,20.7
2014-02-08,20.3
2014-02-09,21.1
2014-02-10,19.8
2014-02-11,18.2
2014-02-12,19.2
2014-02-13,18.4
2014-02-14,18.3
2014-02-15,18.4
2014-02-16,20.3
2014-02-17,22.1
2014-02-18,22.2
2014-02-19,21.4
2014-02-20,21.9
2014-02-21,22.7
2014-02-22,21.1
2014-02-23,17.8
2014-02-24,17.7
2014-02-25,17.7
2014-02-26,20.1
2014-02-27,19.5
2014-02-28,18.9
2014-03-01,16.8
2014-03-02,17.2
2014-03-03,15.8
2014-03-04,17.6
2014-03-05,16.7
2014-03-06,16.2
2014-03-07,16.8
2014-03-08,18.3
2014-03-09,17.8
2014-03-10,18.5
2014-03-11,18.7
2014-03-12,17.9
2014-03-13,18.9
2014-03-14,20.4
2014-03-15,20.9
2014-03-16,19.4
2014-03-17,19.2
2014-03-18,19.9
2014-03-19,17.6
2014-03-20,18.4
2014-03-21,18.4
2014-03-22,18.0
2014-03-23,17.6
2014-03-24,18.2
2014-03-25,18.4
2014-03-26,17.4
2014-03-27,16.8
2014-03-28,17.2
2014-03-29,16.1
2014-03-30,17.1
2014-03-31,17.0
2014-04-01,17.4
2014-04-02,18.4
2014-04-03,16.8
2014-04-04,17.9
2014-04-05,18.4
2014-04-06,18.6
2014-04-07,19.3
2014-04-08,19.9
2014-04-09,19.5
2014-04-10,19.3
2014-04-11,18.2
2014-04-12,16.4
2014-04-13,18.8
2014-04-14,19.4
2014-04-15,19.5
2014-04-16,19.0
2014-04-17,20.1
2014-04-18,20.0
2014-04-19,17.3
2014-04-20,16.1
2014-04-21,16.5
2014-04-22,15.7
2014-04-23,14.4
2014-04-24,16.6
2014-04-25,17.4
2014-04-26,14.2
2014-04-27,16.9
2014-04-28,14.3
2014-04-29,13.3
2014-04-30,12.4
2014-05-01,13.0
2014-05-02,13.3
2014-05-03,14.2
2014-05-04,17.6
2014-05-05,16.7
2014-05-06,16.7
2014-05-07,16.7
2014-05-08,15.8
2014-05-09,14.2
2014-05-10,12.6
2014-05-11,13.5
2014-05-12,14.2
2014-05-13,14.6
2014-05-14,13.5
2014-05-15,12.1
2014-05-16,11.1
2014-05-17,12.9
2014-05-18,13.3
2014-05-19,14.2
2014-05-20,14.3
2014-05-21,16.0
2014-05-22,14.7
2014-05-23,16.5
2014-05-24,17.2
2014-05-25,15.6
2014-05-26,9.0
2014-05-27,7.2
2014-05-28,9.9
2014-05-29,14.8
2014-05-30,12.3
2014-05-31,10.3
2014-06-01,11.8
2014-06-02,11.4
2014-06-03,12.5
2014-06-04,11.8
2014-06-05,11.7
2014-06-06,13.4
2014-06-07,13.0
2014-06-08,16.6
2014-06-09,15.4
2014-06-10,13.4
2014-06-11,14.0
2014-06-12,13.6
2014-06-13,11.7
2014-06-14,9.6
2014-06-15,12.3
2014-06-16,15.4
2014-06-17,14.6
2014-06-18,13.6
2014-06-19,12.6
2014-06-20,11.8
2014-06-21,13.5
2014-06-22,11.4
2014-06-23,12.3
2014-06-24,15.0
2014-06-25,15.8
2014-06-26,15.0
2014-06-27,12.6
2014-06-28,12.3
2014-06-29,13.6
2014-06-30,13.8
2014-07-01,12.5
2014-07-02,9.7
2014-07-03,9.3
2014-07-04,12.6
2014-07-05,13.4
2014-07-06,12.4
2014-07-07,13.2
2014-07-08,13.4
2014-07-09,14.2
2014-07-10,14.6
2014-07-11,13.9
2014-07-12,12.1
2014-07-13,10.3
2014-07-14,9.4
2014-07-15,9.2
2014-07-16,8.6
