datum,temperatura,leto,mesec
2003-05-01,17.4,2003,5
2003-05-02,18.8,2003,5
2003-05-03,16.9,2003,5
2003-05-04,16.6,2003,5
2003-05-05,18.6,2003,5
2003-05-06,20.5,2003,5
2003-05-07,20.5,2003,5
2003-05-08,21.4,2003,5
2003-05-09,21.6,2003,5
2003-05-10,19.6,2003,5
2003-05-11,19.4,2003,5
2003-05-12,21.1,2003,5
2003-05-13,20.5,2003,5
2003-05-14,12.4,2003,5
2003-05-15,12.4,2003,5
2003-05-16,12.7,2003,5
2003-05-17,15.9,2003,5
2003-05-18,17.3,2003,5
2003-05-19,19.0,2003,5
2003-05-20,15.1,2003,5
2003-05-21,13.3,2003,5
2003-05-22,14.0,2003,5
2003-05-23,16.6,2003,5
2003-05-24,18.8,2003,5
2003-05-25,21.4,2003,5
2003-05-26,20.6,2003,5
2003-05-27,19.8,2003,5
2003-05-28,20.3,2003,5
2003-05-29,20.3,2003,5
2003-05-30,20.6,2003,5
2003-05-31,22.1,2003,5
