datum,temperatura,leto,mesec
2023-04-01,10.3,2023,4
2023-04-02,9.6,2023,4
2023-04-03,5.1,2023,4
2023-04-04,3.1,2023,4
2023-04-05,2.4,2023,4
2023-04-06,4.6,2023,4
2023-04-07,6.5,2023,4
2023-04-08,5.4,2023,4
2023-04-09,4.7,2023,4
2023-04-10,7.1,2023,4
2023-04-11,9.1,2023,4
2023-04-12,9.7,2023,4
2023-04-13,8.4,2023,4
2023-04-14,5.8,2023,4
2023-04-15,8.1,2023,4
2023-04-16,7.7,2023,4
2023-04-17,11.2,2023,4
2023-04-18,11.2,2023,4
2023-04-19,10.5,2023,4
2023-04-20,9.5,2023,4
2023-04-21,11.4,2023,4
2023-04-22,13.1,2023,4
2023-04-23,14.1,2023,4
2023-04-24,12.1,2023,4
2023-04-25,11.2,2023,4
2023-04-26,9.3,2023,4
2023-04-27,10.3,2023,4
2023-04-28,11.2,2023,4
2023-04-29,13.4,2023,4
2023-04-30,13.1,2023,4
