time,temperatura_avg
1983-01-01,
1983-01-02,22.0
1983-01-03,20.9
1983-01-04,
1983-01-05,17.7
1983-01-06,
1983-01-07,20.4
1983-01-08,
1983-01-09,21.9
1983-01-10,22.1
1983-01-11,18.9
1983-01-12,
1983-01-13,18.3
1983-01-14,
1983-01-15,23.7
1983-01-16,20.6
1983-01-17,21.5
1983-01-18,23.0
1983-01-19,
1983-01-20,23.3
1983-01-21,20.8
1983-01-22,19.4
1983-01-23,16.9
1983-01-24,18.1
1983-01-25,
1983-01-26,20.2
1983-01-27,21.7
1983-01-28,20.8
1983-01-29,
1983-01-30,19.7
1983-01-31,21.9
1983-02-01,22.8
1983-02-02,22.3
1983-02-03,
1983-02-04,22.8
1983-02-05,21.1
1983-02-06,18.3
1983-02-07,
1983-02-08,20.9
1983-02-09,22.1
1983-02-10,22.2
1983-02-11,
1983-02-12,22.1
1983-02-13,19.7
1983-02-14,18.8
1983-02-15,
1983-02-16,21.2
1983-02-17,
1983-02-18,21.4
1983-02-19,18.3
1983-02-20,
1983-02-21,22.7
1983-02-22,20.4
1983-02-23,22.6
1983-02-24,20.6
1983-02-25,
1983-02-26,17.6
1983-02-27,19.3
1983-02-28,21.1
1983-03-01,18.1
1983-03-02,18.1
1983-03-03,18.2
1983-03-04,18.5
1983-03-05,
1983-03-06,21.3
1983-03-07,18.1
1983-03-08,19.2
1983-03-09,
1983-03-10,18.8
1983-03-11,17.5
1983-03-12,
1983-03-13,
1983-03-14,19.3
1983-03-15,14.8
1983-03-16,
1983-03-17,
1983-03-18,16.4
1983-03-19,18.0
1983-03-20,16.9
1983-03-21,17.9
1983-03-22,18.0
1983-03-23,19.0
1983-03-24,17.8
1983-03-25,17.7
1983-03-26,16.8
1983-03-27,
1983-03-28,16.3
1983-03-29,15.6
1983-03-30,15.5
1983-03-31,15.8
1983-04-01,16.4
1983-04-02,15.8
1983-04-03,13.6
1983-04-04,
1983-04-05,
1983-04-06,17.2
1983-04-07,16.1
1983-04-08,14.7
1983-04-09,15.3
1983-04-10,16.2
1983-04-11,13.5
1983-04-12,15.5
1983-04-13,
1983-04-14,
1983-04-15,17.4
1983-04-16,16.2
1983-04-17,14.3
1983-04-18,13.6
1983-04-19,13.4
1983-04-20,13.9
1983-04-21,13.4
1983-04-22,13.6
1983-04-23,13.2
1983-04-24,16.2
1983-04-25,15.8
1983-04-26,15.1
1983-04-27,
1983-04-28,14.3
1983-04-29,
1983-04-30,11.7
1983-05-01,10.6
1983-05-02,
1983-05-03,11.9
1983-05-04,
1983-05-05,
1983-05-06,
1983-05-07,10.4
1983-05-08,10.6
1983-05-09,11.3
1983-05-10,
1983-05-11,10.2
1983-05-12,
1983-05-13,
1983-05-14,11.3
