time,temperatura_avg
1992-01-01,20.8
1992-01-02,
1992-01-03,
1992-01-04,23.6
1992-01-05,21.6
1992-01-06,19.3
1992-01-07,20.0
1992-01-08,
1992-01-09,21.5
1992-01-10,22.4
1992-01-11,20.7
1992-01-12,20.9
1992-01-13,
1992-01-14,18.7
1992-01-15,
1992-01-16,21.5
1992-01-17,23.7
1992-01-18,21.3
1992-01-19,24.2
1992-01-20,18.4
1992-01-21,19.4
1992-01-22,19.3
1992-01-23,
1992-01-24,19.3
1992-01-25,
1992-01-26,20.9
1992-01-27,20.1
1992-01-28,
1992-01-29,20.3
1992-01-30,19.2
1992-01-31,19.1
1992-02-01,
1992-02-02,
1992-02-03,
1992-02-04,18.2
1992-02-05,
1992-02-06,
1992-02-07,21.6
1992-02-08,
1992-02-09,17.9
1992-02-10,18.1
1992-02-11,19.7
1992-02-12,19.9
1992-02-13,
1992-02-14,
1992-02-15,
1992-02-16,19.0
1992-02-17,
1992-02-18,19.1
1992-02-19,18.2
1992-02-20,19.8
1992-02-21,
1992-02-22,
1992-02-23,20.5
1992-02-24,20.2
1992-02-25,18.1
1992-02-26,
1992-02-27,20.2
1992-02-28,19.2
1992-02-29,19.2
1992-03-01,
1992-03-02,
1992-03-03,19.4
1992-03-04,21.4
1992-03-05,21.0
1992-03-06,19.1
1992-03-07,20.6
1992-03-08,18.2
1992-03-09,
1992-03-10,
1992-03-11,21.1
1992-03-12,18.5
1992-03-13,20.2
1992-03-14,19.6
1992-03-15,21.4
1992-03-16,19.2
1992-03-17,
1992-03-18,18.9
1992-03-19,17.1
1992-03-20,15.3
1992-03-21,17.9
1992-03-22,18.9
1992-03-23,18.5
1992-03-24,16.3
1992-03-25,15.1
1992-03-26,14.7
1992-03-27,15.2
1992-03-28,16.6
1992-03-29,18.3
1992-03-30,15.7
1992-03-31,17.7
1992-04-01,15.8
1992-04-02,16.6
1992-04-03,15.3
1992-04-04,14.9
1992-04-05,15.9
1992-04-06,13.6
1992-04-07,14.7
1992-04-08,15.3
1992-04-09,15.1
1992-04-10,14.8
1992-04-11,14.4
1992-04-12,14.5
1992-04-13,14.7
1992-04-14,13.0
1992-04-15,13.2
1992-04-16,13.8
