time,temperatura_avg
1994-01-01,
1994-01-02,20.3
1994-01-03,18.4
1994-01-04,15.5
1994-01-05,
1994-01-06,20.0
1994-01-07,21.0
1994-01-08,
1994-01-09,18.6
1994-01-10,18.8
1994-01-11,21.7
1994-01-12,23.8
1994-01-13,24.7
1994-01-14,23.7
1994-01-15,19.3
1994-01-16,18.3
1994-01-17,20.7
1994-01-18,21.3
1994-01-19,20.3
1994-01-20,22.8
1994-01-21,
1994-01-22,19.5
1994-01-23,18.7
1994-01-24,19.2
1994-01-25,19.9
1994-01-26,21.4
1994-01-27,19.1
1994-01-28,17.5
1994-01-29,20.7
1994-01-30,21.9
1994-01-31,20.4
1994-02-01,18.4
1994-02-02,19.7
1994-02-03,22.0
1994-02-04,22.3
1994-02-05,21.4
1994-02-06,18.8
1994-02-07,19.2
1994-02-08,19.5
1994-02-09,19.2
1994-02-10,19.1
1994-02-11,17.9
1994-02-12,19.9
1994-02-13,20.3
1994-02-14,22.1
1994-02-15,19.6
1994-02-16,16.7
1994-02-17,19.5
1994-02-18,21.6
1994-02-19,19.9
1994-02-20,20.8
1994-02-21,19.0
1994-02-22,18.2
1994-02-23,16.9
1994-02-24,18.9
1994-02-25,17.6
1994-02-26,17.6
1994-02-27,18.8
1994-02-28,20.2
1994-03-01,21.8
1994-03-02,22.2
1994-03-03,19.2
1994-03-04,19.1
1994-03-05,18.7
1994-03-06,18.5
1994-03-07,19.5
1994-03-08,19.9
1994-03-09,21.1
1994-03-10,21.9
1994-03-11,19.3
1994-03-12,18.8
1994-03-13,18.7
1994-03-14,16.1
1994-03-15,14.7
1994-03-16,17.1
1994-03-17,17.3
1994-03-18,15.1
1994-03-19,15.8
1994-03-20,19.1
1994-03-21,18.9
1994-03-22,15.0
1994-03-23,15.9
1994-03-24,17.8
1994-03-25,18.2
1994-03-26,17.1
1994-03-27,16.1
1994-03-28,16.3
1994-03-29,18.0
1994-03-30,15.9
1994-03-31,15.3
1994-04-01,16.9
1994-04-02,17.4
1994-04-03,17.6
1994-04-04,15.7
1994-04-05,14.8
1994-04-06,16.3
1994-04-07,15.5
1994-04-08,13.4
1994-04-09,13.9
1994-04-10,14.5
1994-04-11,15.8
1994-04-12,16.6
1994-04-13,15.6
1994-04-14,16.2
1994-04-15,16.3
1994-04-16,16.1
1994-04-17,16.8
1994-04-18,14.5
1994-04-19,12.4
1994-04-20,14.2
1994-04-21,17.5
1994-04-22,18.1
1994-04-23,18.9
1994-04-24,14.5
1994-04-25,11.4
1994-04-26,13.5
1994-04-27,12.7
1994-04-28,14.7
1994-04-29,14.3
1994-04-30,14.6
1994-05-01,14.5
1994-05-02,13.9
1994-05-03,13.9
1994-05-04,13.8
1994-05-05,12.9
1994-05-06,14.6
1994-05-07,11.3
1994-05-08,12.3
1994-05-09,8.8
1994-05-10,9.2
1994-05-11,9.4
1994-05-12,11.2
1994-05-13,13.1
1994-05-14,13.0
1994-05-15,12.7
1994-05-16,10.4
1994-05-17,11.6
1994-05-18,11.8
1994-05-19,10.0
