datum,temperatura,leto,mesec
2016-07-01,22.0,2016,7
2016-07-02,23.0,2016,7
2016-07-03,18.3,2016,7
2016-07-04,19.4,2016,7
2016-07-05,22.0,2016,7
2016-07-06,20.5,2016,7
2016-07-07,19.3,2016,7
2016-07-08,21.7,2016,7
2016-07-09,22.5,2016,7
2016-07-10,23.9,2016,7
2016-07-11,26.1,2016,7
2016-07-12,25.3,2016,7
2016-07-13,21.3,2016,7
2016-07-14,17.7,2016,7
2016-07-15,16.1,2016,7
2016-07-16,15.9,2016,7
2016-07-17,19.0,2016,7
2016-07-18,21.7,2016,7
2016-07-19,21.6,2016,7
2016-07-20,21.9,2016,7
2016-07-21,23.5,2016,7
2016-07-22,23.3,2016,7
2016-07-23,23.5,2016,7
2016-07-24,23.6,2016,7
2016-07-25,21.8,2016,7
2016-07-26,22.2,2016,7
2016-07-27,21.8,2016,7
2016-07-28,20.7,2016,7
2016-07-29,21.9,2016,7
2016-07-30,24.3,2016,7
2016-07-31,24.3,2016,7
