datum,temperatura,leto,mesec
2016-10-01,16.3,2016,10
2016-10-02,14.4,2016,10
2016-10-03,13.2,2016,10
2016-10-04,10.2,2016,10
2016-10-05,9.3,2016,10
2016-10-06,8.6,2016,10
2016-10-07,8.7,2016,10
2016-10-08,8.1,2016,10
2016-10-09,9.1,2016,10
2016-10-10,6.7,2016,10
2016-10-11,6.5,2016,10
2016-10-12,7.4,2016,10
2016-10-13,8.3,2016,10
2016-10-14,10.2,2016,10
2016-10-15,11.4,2016,10
2016-10-16,13.4,2016,10
2016-10-17,12.6,2016,10
2016-10-18,10.5,2016,10
2016-10-19,10.1,2016,10
2016-10-20,7.2,2016,10
2016-10-21,6.0,2016,10
2016-10-22,6.5,2016,10
2016-10-23,8.5,2016,10
2016-10-24,11.8,2016,10
2016-10-25,15.0,2016,10
2016-10-26,13.5,2016,10
2016-10-27,10.1,2016,10
2016-10-28,8.6,2016,10
2016-10-29,9.9,2016,10
2016-10-30,9.9,2016,10
2016-10-31,8.8,2016,10
