datum,temperatura,leto,mesec
2015-01-01,-7.4,2015,1
2015-01-02,-0.9,2015,1
2015-01-03,0.6,2015,1
2015-01-04,-0.4,2015,1
2015-01-05,-0.6,2015,1
2015-01-06,0.7,2015,1
2015-01-07,-1.0,2015,1
2015-01-08,0.2,2015,1
2015-01-09,2.0,2015,1
2015-01-10,3.4,2015,1
2015-01-11,3.1,2015,1
2015-01-12,0.8,2015,1
2015-01-13,2.9,2015,1
2015-01-14,3.5,2015,1
2015-01-15,2.9,2015,1
2015-01-16,6.1,2015,1
2015-01-17,6.7,2015,1
2015-01-18,5.2,2015,1
2015-01-19,3.8,2015,1
2015-01-20,3.0,2015,1
2015-01-21,2.3,2015,1
2015-01-22,4.2,2015,1
2015-01-23,3.8,2015,1
2015-01-24,2.4,2015,1
2015-01-25,1.9,2015,1
2015-01-26,1.2,2015,1
2015-01-27,0.6,2015,1
2015-01-28,-0.3,2015,1
2015-01-29,-0.1,2015,1
2015-01-30,-0.1,2015,1
2015-01-31,-2.1,2015,1
