datum,temperatura,leto,mesec
2015-09-01,23.0,2015,9
2015-09-02,20.0,2015,9
2015-09-03,18.6,2015,9
2015-09-04,17.2,2015,9
2015-09-05,15.9,2015,9
2015-09-06,14.7,2015,9
2015-09-07,14.1,2015,9
2015-09-08,14.2,2015,9
2015-09-09,14.0,2015,9
2015-09-10,13.6,2015,9
2015-09-11,14.8,2015,9
2015-09-12,16.0,2015,9
2015-09-13,17.5,2015,9
2015-09-14,17.9,2015,9
2015-09-15,19.3,2015,9
2015-09-16,19.4,2015,9
2015-09-17,22.1,2015,9
2015-09-18,21.5,2015,9
2015-09-19,17.6,2015,9
2015-09-20,16.7,2015,9
2015-09-21,14.4,2015,9
2015-09-22,14.8,2015,9
2015-09-23,14.7,2015,9
2015-09-24,11.8,2015,9
2015-09-25,12.2,2015,9
2015-09-26,14.4,2015,9
2015-09-27,13.3,2015,9
2015-09-28,12.7,2015,9
2015-09-29,11.5,2015,9
2015-09-30,10.5,2015,9
